training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3679,0,0,0
0,1,0.6104,0,0,0
0,2,0.7081,0,0,0
0,3,0.7607,0,0,0
0,4,0.7897,0,0,0
0,5,0.8102,0,0,0
0,6,0.8253,0,0,0
0,7,0.8363,0,0,0
0,8,0.8448,0,0,0
0,9,0.8522,0,0,0
0,10,0.8606,0,0,0
0,11,0.8641,0,0,0
0,12,0.8703,0,0,0
0,13,0.8743,0,0,0
0,14,0.8779,0,0,0
0,15,0.8819,0,0,0
0,16,0.8854,0,0,0
0,17,0.8872,0,0,0
0,18,0.8901,0,0,0
0,19,0.8929,0,0,0
0,20,0.8954,0,0,0
0,21,0.8976,0,0,0
0,22,0.8993,0,0,0
0,23,0.9003,0,0,0
0,24,0.9025,0,0,0
0,25,0.9050,0,0,0
0,26,0.9064,0,0,0
0,27,0.9068,0,0,0
0,28,0.9089,0,0,0
0,29,0.9091,0,0,0
1,0,0.6863,0,0,0
1,1,0.8190,0,0,0
1,2,0.8487,0,0,0
1,3,0.8640,0,0,0
1,4,0.8723,0,0,0
1,5,0.8807,0,0,0
1,6,0.8853,0,0,0
1,7,0.8899,0,0,0
1,8,0.8912,0,0,0
1,9,0.8964,0,0,0
1,10,0.8989,0,0,0
1,11,0.9017,0,0,0
1,12,0.9034,0,0,0
1,13,0.9064,0,0,0
1,14,0.9076,0,0,0
1,15,0.9106,0,0,0
1,16,0.9126,0,0,0
1,17,0.9133,0,0,0
1,18,0.9140,0,0,0
1,19,0.9158,0,0,0
1,20,0.9165,0,0,0
1,21,0.9181,0,0,0
1,22,0.9180,0,0,0
1,23,0.9199,0,0,0
1,24,0.9220,0,0,0
1,25,0.9217,0,0,0
1,26,0.9220,0,0,0
1,27,0.9233,0,0,0
1,28,0.9237,0,0,0
1,29,0.9254,0,0,0
2,0,0.6801,0,0,0
2,1,0.8239,0,0,0
2,2,0.8541,0,0,0
2,3,0.8670,0,0,0
2,4,0.8784,0,0,0
2,5,0.8852,0,0,0
2,6,0.8893,0,0,0
2,7,0.8939,0,0,0
2,8,0.8999,0,0,0
2,9,0.9016,0,0,0
2,10,0.9050,0,0,0
2,11,0.9058,0,0,0
2,12,0.9109,0,0,0
