training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.1651,0,0,0
0,1,0.1644,0,0,0
0,2,0.1618,0,0,0
0,3,0.1641,0,0,0
0,4,0.1637,0,0,0
0,5,0.1599,0,0,0
0,6,0.1634,0,0,0
0,7,0.1646,0,0,0
0,8,0.1598,0,0,0
0,9,0.1659,0,0,0
0,10,0.1618,0,0,0
0,11,0.1656,0,0,0
0,12,0.1641,0,0,0
0,13,0.1635,0,0,0
0,14,0.1622,0,0,0
0,15,0.1626,0,0,0
0,16,0.1622,0,0,0
0,17,0.1629,0,0,0
0,18,0.1645,0,0,0
0,19,0.1641,0,0,0
0,20,0.1641,0,0,0
0,21,0.1632,0,0,0
0,22,0.1611,0,0,0
0,23,0.1625,0,0,0
0,24,0.1617,0,0,0
0,25,0.1561,0,0,0
0,26,0.1608,0,0,0
0,27,0.1641,0,0,0
0,28,0.1621,0,0,0
0,29,0.1608,0,0,0
0,30,0.1632,0,0,0
0,31,0.1617,0,0,0
0,32,0.1629,0,0,0
0,33,0.1621,0,0,0
0,34,0.1608,0,0,0
0,35,0.1641,0,0,0
0,36,0.1612,0,0,0
0,37,0.1628,0,0,0
0,38,0.1628,0,0,0
0,39,0.1655,0,0,0
0,40,0.1634,0,0,0
0,41,0.1583,0,0,0
0,42,0.1651,0,0,0
0,43,0.1627,0,0,0
0,44,0.1618,0,0,0
0,45,0.1630,0,0,0
0,46,0.1603,0,0,0
0,47,0.1651,0,0,0
0,48,0.1640,0,0,0
0,49,0.1646,0,0,0
0,50,0.1609,0,0,0
0,51,0.1684,0,0,0
0,52,0.1641,0,0,0
0,53,0.1664,0,0,0
0,54,0.1634,0,0,0
0,55,0.1648,0,0,0
0,56,0.1595,0,0,0
0,57,0.1590,0,0,0
0,58,0.1621,0,0,0
0,59,0.1615,0,0,0
0,60,0.1642,0,0,0
0,61,0.1630,0,0,0
0,62,0.1623,0,0,0
0,63,0.1625,0,0,0
0,64,0.1642,0,0,0
0,65,0.1616,0,0,0
0,66,0.1621,0,0,0
0,67,0.1610,0,0,0
0,68,0.1680,0,0,0
0,69,0.1632,0,0,0
0,70,0.1639,0,0,0
0,71,0.1631,0,0,0
0,72,0.1632,0,0,0
