Mean,Std,mean,std
,,-0.0013587748,0.01
,,-0.0012721726,0.01000972
,,-0.0010418596,0.010023104
,,-0.0007390894,0.010043149
,,-0.00033224336,0.010040055
,,0.00011095889,0.010052208
,,0.0005353537,0.010054241
,,0.0008326916,0.010063578
,,0.0010410415,0.010061453
,,0.001185709,0.01005656
,,0.0012884953,0.010062203
,,0.0013679251,0.010061405
,,0.0014249583,0.010064028
,,0.0014702331,0.010062252
,,0.0015000487,0.010058147
,,0.001523578,0.010058364
,,0.0015338131,0.010060328
,,0.0015419757,0.010064169
,,0.0015502587,0.010056774
,,0.0015461415,0.010055082
,,0.0015424527,0.010061072
,,0.00058533874,0.010039746
,,0.00013268767,0.010017681
,,-0.00023267772,0.010013602
,,-0.0005121408,0.009992702
,,-0.0006564405,0.010009085
,,-0.0007273272,0.009993953
,,-0.00075359584,0.010006381
,,-0.0006884631,0.010018947
,,-0.00056918524,0.010022903
,,-0.00039648433,0.010039132
,,-0.00022490192,0.010038172
,,-8.965544e-05,0.01003374
,,3.478136e-05,0.010034101
,,0.00014720578,0.0100304615
,,0.00024450588,0.010021986
,,0.00033420883,0.010026285
,,0.00041750446,0.010025954
,,0.00049801415,0.010026844
,,0.0005707469,0.010025394
,,0.0006318094,0.0100215105
,,-6.553121e-05,0.010022466
,,-0.00037901103,0.010017303
,,-0.00064367114,0.010009064
,,-0.00094206707,0.010008169
,,-0.0011897257,0.010008874
,,-0.0013294151,0.00999707
,,-0.0014043998,0.0099943895
,,-0.001437304,0.009996744
,,-0.0014451761,0.009997873
,,-0.0014447961,0.009998314
,,-0.0014440598,0.009998192
,,-0.0014435711,0.0099976435
,,-0.0014429719,0.009998499
,,-0.0014417386,0.009999679
,,-0.0014400885,0.009997798
,,-0.0014377966,0.009997865
,,-0.0014355661,0.0099956095
,,-0.0014326811,0.009995224
,,-0.0014294274,0.009994717
,,-0.0014250815,0.009995187
,,-0.0018387871,0.010022707
,,-0.0019343583,0.009995532
,,-0.0019372931,0.010017512
,,-0.0017622545,0.010015313
,,-0.001496614,0.010045653
,,-0.0010897818,0.0100364955
,,-0.00070000533,0.010012997
,,-0.0003404036,0.010019761
,,-1.44585965e-05,0.010004628
,,0.00022941921,0.01000087
,,0.0004080007,0.009999196
,,0.00054144824,0.009998239
,,0.00064599904,0.009999779
,,0.00072992424,0.009998366
,,0.00080172514,0.009997259
,,0.0008623833,0.00999866
,,0.00091508124,0.009998513
,,0.0009623837,0.009999116
,,0.0010038295,0.010000172
,,0.0010402121,0.010000235
,,0.00020659901,0.009965612
,,-0.00021125749,0.009963754
,,-0.00053153874,0.009973933
,,-0.00078357046,0.009975945
,,-0.0009779608,0.009980635
,,-0.0010982739,0.009964651
,,-0.001211996,0.00997755
,,-0.0012206675,0.009988362
,,-0.0011820499,0.009977018
,,-0.00113223,0.009969868
,,-0.0010847269,0.0099655185
,,-0.0010375765,0.009968365
,,-0.0009969964,0.009964912
,,-0.00096385984,0.009960724
,,-0.0009367194,0.009959074
,,-0.00090950483,0.009959998
,,-0.000882568,0.009959203
,,-0.0008581571,0.009958042
,,-0.00083451177,0.0099589145
