Mean,Std,mean,std
,,0.0015831522,0.005
,,0.0015707867,0.005004321
,,0.0015640184,0.005003361
,,0.0015629111,0.0050100507
,,0.0015669188,0.005009376
,,0.0015765801,0.0050165458
,,0.0015913576,0.0050163334
,,0.0016104752,0.0050259205
,,0.0016334709,0.0050255116
,,0.0016600942,0.005021921
,,0.0016898296,0.0050193937
,,0.0017220356,0.0050176694
,,0.0017556396,0.0050129984
,,0.0017909817,0.005010465
,,0.0018261401,0.0050076135
,,0.0018611759,0.005005347
,,0.0018951206,0.005008833
,,0.0019276555,0.00501081
,,0.0019589732,0.0050106226
,,0.0019890647,0.0050101844
,,0.0020180396,0.0050082305
,,0.0019518078,0.005008959
,,0.0019022739,0.005011712
,,0.001871606,0.0050127544
,,0.0018516429,0.0050057787
,,0.0018395253,0.0050057857
,,0.0018333762,0.0050040386
,,0.0018329557,0.00500271
,,0.0018371105,0.005004614
,,0.0018457476,0.004999067
,,0.0018581545,0.0050000534
,,0.0018742342,0.0050033014
,,0.001893837,0.0050007417
,,0.0019166855,0.0050005624
,,0.001942123,0.005000222
,,0.001970033,0.004999328
,,0.0019992485,0.0049968516
,,0.002029967,0.0049988898
,,0.00206126,0.0049967533
,,0.0020926502,0.0049960334
,,0.002123672,0.004993364
,,0.0020708647,0.0049879006
,,0.0020182026,0.0049907407
,,0.0019790106,0.004988476
,,0.0019483187,0.004988201
,,0.0019238243,0.0049902517
,,0.0019044888,0.0049924464
,,0.0018895704,0.0049940078
,,0.0018784463,0.0049905768
,,0.0018708166,0.0049940855
,,0.0018665664,0.004995417
,,0.0018653165,0.004995018
,,0.0018670255,0.0049951524
,,0.0018715825,0.004994579
,,0.0018788461,0.004992298
,,0.0018889278,0.00499143
,,0.0019017151,0.004989887
,,0.0019172768,0.0049883733
,,0.0019350566,0.0049903956
,,0.0019557935,0.004988076
,,0.0019787264,0.0049838824
,,0.0019373018,0.00498601
,,0.001891771,0.0049871574
,,0.0018551167,0.0049919626
,,0.0018246025,0.0049916212
,,0.0017985303,0.004989853
,,0.0017766075,0.0049890624
,,0.0017578602,0.0049869143
,,0.0017415609,0.0049821674
,,0.0017277835,0.0049836915
,,0.0017164145,0.0049871774
,,0.0017071584,0.0049858037
,,0.0016999788,0.0049821674
,,0.0016951347,0.0049824086
,,0.0016923884,0.004983592
,,0.0016920932,0.0049933465
,,0.0016940056,0.0049949107
,,0.0016983303,0.004994719
,,0.0017047556,0.0049975454
,,0.0017135188,0.0049957326
,,0.0017246887,0.004996622
,,0.0016772163,0.004990736
,,0.0016315889,0.004994535
,,0.0015968124,0.004990759
,,0.001568567,0.004986348
,,0.0015445916,0.0049812743
,,0.0015245874,0.0049816607
,,0.0015078159,0.0049846955
,,0.0014940461,0.00498384
,,0.0014830076,0.0049878946
,,0.0014745228,0.004983841
,,0.001468203,0.0049838037
,,0.0014644411,0.004982376
,,0.001462597,0.004985123
,,0.0014630287,0.004983938
,,0.0014656965,0.0049824007
,,0.0014706848,0.0049840068
,,0.0014782792,0.00498305
,,0.0014873792,0.0049792463
,,0.0014984186,0.0049822885
