Mean,Std,mean,std
,,0.001938014,0.01
,,0.0019938555,0.010018481
,,0.0021660863,0.010022609
,,0.0024386502,0.010051426
,,0.00285981,0.01003774
,,0.0031703147,0.010015708
,,0.0034168572,0.0100150155
,,0.0036857054,0.010025517
,,0.0038907938,0.010020766
,,0.0040442636,0.0100223925
,,0.0041604377,0.010015816
,,0.004249657,0.01001207
,,0.004322166,0.010008238
,,0.0043831714,0.01000567
,,0.0044386275,0.010005943
,,0.0044935434,0.0100066755
,,0.0045437133,0.010009012
,,0.004590704,0.010006449
,,0.0046336586,0.010004571
,,0.004672211,0.010004055
,,0.0047068773,0.010003226
,,0.004168765,0.01002798
,,0.004112847,0.010034678
,,0.0043220706,0.010023822
,,0.0045423857,0.010045351
,,0.004773499,0.010023256
,,0.00491708,0.01004097
,,0.005144204,0.010049678
,,0.005377655,0.010046658
,,0.005567566,0.010048744
,,0.005716676,0.010054169
,,0.005825522,0.010058595
,,0.005915078,0.010055233
,,0.0059848353,0.010059769
,,0.006049104,0.010058837
,,0.0061066393,0.010062857
,,0.0061570974,0.010059792
,,0.0062015955,0.010055093
,,0.0062377555,0.010048064
,,0.0062706294,0.010048257
,,0.0063011036,0.010049674
,,0.0053669633,0.010092823
,,0.00524685,0.0100855185
,,0.0053569926,0.010069786
,,0.00540139,0.0100648645
,,0.00541472,0.010059563
,,0.0055415356,0.01007813
,,0.0057773837,0.010069025
,,0.0059957244,0.0100783175
,,0.006139954,0.010081299
,,0.0062517687,0.0100818025
,,0.006327404,0.010073611
,,0.0063780835,0.010077948
,,0.0064231465,0.010077975
,,0.006462641,0.01007068
,,0.006491828,0.010070762
,,0.0065228143,0.010069378
,,0.0065514697,0.010064314
,,0.0065730163,0.010061941
,,0.0065964707,0.010060087
,,0.0066189207,0.010059417
,,0.0058728666,0.010034606
,,0.00548135,0.010020103
,,0.005214411,0.010006861
,,0.0050317645,0.010004486
,,0.004974642,0.010022545
,,0.004990241,0.010019975
,,0.00499084,0.0100142695
,,0.005024707,0.01001847
,,0.005073474,0.010015631
,,0.0051182723,0.010019069
,,0.0051552467,0.0100196935
,,0.0051856013,0.010019148
,,0.0052108997,0.010019241
,,0.0052321265,0.010019372
,,0.005250146,0.010019807
,,0.005265734,0.010019258
,,0.005279901,0.010018692
,,0.005291972,0.010018909
,,0.0053030076,0.010018868
,,0.005312895,0.0100190295
,,0.004748009,0.010027776
,,0.0045793774,0.010001423
,,0.004570181,0.010022299
,,0.0046754745,0.010023375
,,0.0048155542,0.010025287
,,0.0049172295,0.010023428
,,0.004996085,0.0100270985
,,0.005052754,0.0100295795
,,0.0051040733,0.010028982
,,0.005144123,0.010027788
,,0.005178176,0.010025198
,,0.0052092695,0.010027403
,,0.005241816,0.010030891
,,0.00527315,0.010030728
,,0.0053040795,0.010024728
,,0.0053311246,0.010019964
,,0.0053556105,0.010019903
,,0.0053806705,0.010020877
,,0.005405188,0.01001943
