Mean,Std,mean,std
,,0.0013808516,0.01
,,0.0014008228,0.010001902
,,0.0015266937,0.00999978
,,0.0016818285,0.010018148
,,0.001938769,0.010031553
,,0.0022590572,0.010029427
,,0.0026936478,0.010068944
,,0.0031940467,0.010058919
,,0.003559423,0.010078504
,,0.0038224787,0.010074901
,,0.0039154114,0.010077102
,,0.0039252834,0.010073494
,,0.0038974422,0.010071428
,,0.0038549297,0.010068537
,,0.0038035512,0.010068638
,,0.003757991,0.010068307
,,0.0037216383,0.010068236
,,0.0036976975,0.01006632
,,0.003680629,0.010067506
,,0.0036736461,0.010065487
,,0.0036809675,0.010065134
,,0.0025515065,0.010055223
,,0.0020931573,0.010059131
,,0.0019504083,0.010069629
,,0.002106721,0.0100952815
,,0.002443749,0.010088736
,,0.0027396637,0.010066437
,,0.0029696603,0.010086665
,,0.0031250385,0.010075225
,,0.003233745,0.0100676855
,,0.0033044615,0.010070581
,,0.0033616726,0.0100703705
,,0.0034071244,0.010069314
,,0.0034438602,0.010069324
,,0.0034759238,0.010069064
,,0.0035022832,0.010068235
,,0.0035255,0.010066431
,,0.003545388,0.0100661805
,,0.003562405,0.01006618
,,0.0035774682,0.010065218
,,0.0035908334,0.010065271
,,0.002757278,0.010057155
,,0.0023156002,0.010063262
,,0.0020777138,0.010049675
,,0.0019235378,0.010044159
,,0.0018344743,0.010048925
,,0.001741183,0.01005172
,,0.0016866631,0.010060871
,,0.0016456334,0.010045385
,,0.0016142471,0.010046931
,,0.0015899932,0.010043864
,,0.0015747336,0.01004724
,,0.0015665041,0.010047089
,,0.001563946,0.010043947
,,0.0015648361,0.010044789
,,0.0015685505,0.010043508
,,0.001572898,0.01004255
,,0.0015781397,0.010041008
,,0.0015833682,0.010040762
,,0.0015888739,0.010040177
,,0.0015938856,0.010040165
,,0.0009174483,0.010048229
,,0.0005762627,0.01005516
,,0.0004660439,0.010059445
,,0.0004522442,0.010056459
,,0.0005246832,0.010064269
,,0.00060836104,0.010053925
,,0.0006909965,0.010054083
,,0.0007603516,0.010051386
,,0.0008145965,0.010049355
,,0.00085607544,0.01005062
,,0.0008887172,0.010051973
,,0.00091573794,0.010049818
,,0.00093823,0.010047748
,,0.00095736404,0.0100471405
,,0.00097431324,0.010046557
,,0.0009888384,0.010045962
,,0.0010018181,0.010045646
,,0.0010133598,0.010045358
,,0.001023385,0.010045206
,,0.0010323804,0.010045242
,,0.0002486365,0.010053521
,,5.0603878e-05,0.0100493925
,,-4.6115463e-05,0.010048056
,,-8.417312e-05,0.010047351
,,-8.550966e-05,0.0100411605
,,-4.6242494e-05,0.010049118
,,2.1133945e-05,0.010049065
,,7.252991e-05,0.010048466
,,0.000111958754,0.010052153
,,0.00014268812,0.010051932
,,0.00016672164,0.01005168
,,0.00018540528,0.010053953
,,0.00020133964,0.010052541
,,0.00021414999,0.010051642
,,0.00022382215,0.010049932
,,0.00023172703,0.010048432
,,0.0002376711,0.010046419
,,0.00024332646,0.0100463275
,,0.00024818256,0.010045036
