Mean,Std,mean,std
,,-0.0036918137,0.005
,,-0.0037050105,0.005001704
,,-0.0037130292,0.005010554
,,-0.0037155314,0.0050148764
,,-0.0037136122,0.0050183423
,,-0.003706678,0.0050209737
,,-0.0036955152,0.0050176242
,,-0.0036802844,0.005014634
,,-0.003660896,0.005019994
,,-0.0036374186,0.0050263675
,,-0.0036103814,0.005020309
,,-0.003579791,0.005025056
,,-0.0035465546,0.0050269505
,,-0.0035112791,0.005030473
,,-0.003474248,0.005030989
,,-0.003436112,0.0050335824
,,-0.0033975306,0.0050314753
,,-0.0033587776,0.005037269
,,-0.0033206295,0.0050304933
,,-0.003283456,0.0050280266
,,-0.0032473137,0.005030717
,,-0.0033114734,0.0050278404
,,-0.003367579,0.00502606
,,-0.003406576,0.00502173
,,-0.0034345326,0.0050267577
,,-0.0034550712,0.005021122
,,-0.0034690048,0.0050204853
,,-0.0034776279,0.0050213733
,,-0.0034812696,0.0050194063
,,-0.0034803369,0.0050155814
,,-0.003475602,0.005013501
,,-0.0034665049,0.005008213
,,-0.003453638,0.005010268
,,-0.003437952,0.0050106584
,,-0.0034194856,0.005015173
,,-0.0033982284,0.0050147967
,,-0.003374812,0.0050135697
,,-0.0033490688,0.005013332
,,-0.003321603,0.0050096614
,,-0.003292981,0.005010746
,,-0.0032638323,0.0050107837
,,-0.0033189196,0.0050128354
,,-0.003371328,0.0050129485
,,-0.003410142,0.005011131
,,-0.0034400388,0.0050124666
,,-0.0034633856,0.005015573
,,-0.0034811515,0.0050177453
,,-0.0034948396,0.005017307
,,-0.003504637,0.005012542
,,-0.0035111662,0.00501121
,,-0.0035144244,0.005003769
,,-0.0035148195,0.005006323
,,-0.0035123397,0.005009186
,,-0.003506386,0.005013869
,,-0.0034974336,0.0050226576
,,-0.003485096,0.005024125
,,-0.0034700711,0.005017686
,,-0.0034519464,0.0050151865
,,-0.0034313933,0.005015867
,,-0.0034081761,0.005019491
,,-0.0033826653,0.005016401
,,-0.0034206943,0.0050161574
,,-0.0034619991,0.0050182603
,,-0.003494092,0.0050252285
,,-0.0035197693,0.005026604
,,-0.0035407194,0.0050282246
,,-0.0035578168,0.005029109
,,-0.0035718177,0.005027974
,,-0.0035830666,0.0050236727
,,-0.0035915617,0.0050243656
,,-0.0035976009,0.005016556
,,-0.0036010072,0.0050128
,,-0.0036020763,0.005009613
,,-0.003599987,0.0050169085
,,-0.003595252,0.005016287
,,-0.0035876564,0.005010207
,,-0.0035771765,0.005006535
,,-0.003563794,0.0050053084
,,-0.0035471823,0.005005321
,,-0.0035278574,0.0050074393
,,-0.0035052337,0.005013472
,,-0.0035345864,0.005012919
,,-0.0035686125,0.0050129723
,,-0.0035970074,0.005012851
,,-0.0036216371,0.00501201
,,-0.0036439716,0.0050146924
,,-0.003664101,0.0050115464
,,-0.0036820546,0.0050104805
,,-0.003698229,0.0050116135
,,-0.0037126378,0.0050170296
,,-0.0037256791,0.0050154245
,,-0.0037372604,0.005014205
,,-0.0037480977,0.0050152484
,,-0.0037579671,0.0050157076
,,-0.0037669768,0.0050181095
,,-0.003774703,0.00502203
,,-0.0037813846,0.005017576
,,-0.0037875671,0.0050154845
,,-0.0037928522,0.005016136
,,-0.003797117,0.0050118887
