Mean,Std,mean,std
,,0.00020169323,0.009999999
,,0.000173269,0.009990859
,,0.00047684278,0.0099774515
,,0.00084202667,0.009962074
,,0.001169696,0.009945658
,,0.0014512144,0.009942416
,,0.0016766564,0.00993545
,,0.001858611,0.009917636
,,0.002006801,0.009905079
,,0.0021309422,0.0098968
,,0.0022307355,0.009878858
,,0.0023215835,0.009866132
,,0.0023989466,0.0098536955
,,0.0024671971,0.009840343
,,0.0025250018,0.009827939
,,0.0025777337,0.00981832
,,0.0026268356,0.009807428
,,0.0026679009,0.009795843
,,0.0027043417,0.009784932
,,0.0027402248,0.009777126
,,0.0027653722,0.009765004
,,0.0028644826,0.009758897
,,0.003158275,0.0097497655
,,0.0033304784,0.009746112
,,0.0034469068,0.009740635
,,0.0035289433,0.009728991
,,0.00359355,0.0097207315
,,0.0036486452,0.009715572
,,0.0036935138,0.009707012
,,0.0037305346,0.009700875
,,0.0037607236,0.009691731
,,0.003783811,0.009687881
,,0.0038038741,0.0096810125
,,0.0038188521,0.009671835
,,0.003833987,0.009666122
,,0.0038404132,0.009659258
,,0.003852835,0.009652481
,,0.0038588054,0.009646942
,,0.0038652013,0.009639269
,,0.003866133,0.00963509
,,0.0038685265,0.009628801
,,0.003515276,0.0096187
,,0.0037027132,0.00961323
,,0.0038238338,0.009609405
,,0.003908764,0.009601852
,,0.003970053,0.009594043
,,0.0040194658,0.009587767
,,0.004056995,0.0095865205
,,0.004085435,0.009578309
,,0.0041064518,0.00956834
,,0.0041231816,0.009563549
,,0.004133759,0.00955552
,,0.004143655,0.0095484
,,0.0041499534,0.009547872
,,0.0041530556,0.0095410505
,,0.0041532847,0.009537422
,,0.0041532237,0.009532676
,,0.004147611,0.009527889
,,0.004143343,0.0095211025
,,0.0041413154,0.009518747
,,0.0041335463,0.009514083
,,0.003740795,0.009520312
,,0.0038955577,0.009515838
,,0.004004754,0.0095109185
,,0.0040835333,0.0095037855
,,0.0041385153,0.009498908
,,0.0041776043,0.009495801
,,0.0042056856,0.009488975
,,0.0042244806,0.009488049
,,0.0042429282,0.009483848
,,0.00425216,0.009481077
,,0.004259094,0.009472416
,,0.004265174,0.00946772
,,0.0042660614,0.009463499
,,0.0042680325,0.00946157
,,0.0042715226,0.009456091
,,0.0042777224,0.009452346
,,0.0042799753,0.009447374
,,0.0042852955,0.009444162
,,0.004281519,0.009440429
,,0.0042815018,0.009435806
,,0.003747519,0.009427882
,,0.003846451,0.0094192475
,,0.0039195414,0.009410174
,,0.003972171,0.009405605
,,0.004015882,0.00940228
,,0.004048131,0.009395974
,,0.004075433,0.009392871
,,0.0040941346,0.009388944
,,0.0041119666,0.009383545
,,0.004126407,0.0093808165
,,0.004143067,0.009376549
,,0.004149644,0.009375011
,,0.0041599213,0.009371308
,,0.0041686683,0.009367246
,,0.004175912,0.009363968
,,0.004186653,0.009360592
,,0.0041953255,0.009355121
,,0.004196645,0.009350522
,,0.004207844,0.009349621
,,0.004212173,0.009347921
,,0.0035318453,0.009341958
,,0.003629491,0.009338578
,,0.0037176672,0.009329372
,,0.0037771722,0.009322033
,,0.0038231432,0.009319454
,,0.0038604771,0.009314557
,,0.0038911335,0.009310748
,,0.003917282,0.00930288
,,0.003943164,0.009297974
,,0.0039663957,0.009294939
,,0.0039860993,0.009292608
,,0.0040041674,0.009287636
,,0.004022572,0.009283847
,,0.004032702,0.009281315
,,0.004049186,0.009276108
,,0.0040595257,0.0092730895
,,0.0040685427,0.009269592
,,0.0040777097,0.00926833
,,0.00409127,0.009267424
,,0.004096068,0.009265221
,,0.0033957998,0.009265075
,,0.0034124535,0.0092594335
,,0.003452435,0.009260648
,,0.0034907905,0.009255072
,,0.0035273198,0.009248852
,,0.0035570993,0.009240635
,,0.0035806212,0.00923783
,,0.0036030544,0.009234673
,,0.0036226397,0.00922996
,,0.0036443276,0.009224296
,,0.003656892,0.009218826
,,0.0036694992,0.009213865
,,0.0036786282,0.009211185
,,0.003690697,0.009209081
,,0.0036993043,0.009206298
,,0.0037009513,0.009205089
,,0.003707616,0.009204573
,,0.0037151286,0.009201073
,,0.0037171626,0.009196213
,,0.0037239082,0.009193783
,,0.0027767734,0.009191973
,,0.0027432917,0.009188811
,,0.0027672483,0.009186604
,,0.0027992248,0.009177991
,,0.0028324556,0.009170385
,,0.00286528,0.009167633
,,0.0028992228,0.009165118
,,0.0029345371,0.009159477
,,0.0029663958,0.009156292
,,0.0029943846,0.009154426
,,0.0030270487,0.009150863
,,0.0030550354,0.009149256
,,0.0030876854,0.009145636
,,0.003117243,0.00914403
,,0.0031430267,0.009140504
,,0.00317037,0.009136339
,,0.0031964078,0.009134642
,,0.0032245135,0.009132744
,,0.00324733,0.009129039
,,0.003275579,0.009126395
,,0.002534745,0.00911769
,,0.0025635802,0.0091134235
,,0.0026306007,0.009110682
,,0.002697085,0.009106269
,,0.0027499308,0.009106234
,,0.002794959,0.009102932
,,0.002835124,0.009096734
,,0.0028708435,0.00909014
,,0.0029062082,0.009085552
,,0.0029373905,0.009081142
,,0.002963572,0.009081295
,,0.002991963,0.009076895
,,0.0030156262,0.009072027
,,0.0030410606,0.009068093
,,0.0030641956,0.009068466
,,0.0030867204,0.009065822
,,0.0031088097,0.009061116
,,0.0031301305,0.009059135
,,0.0031456545,0.009056576
,,0.0031654267,0.009051735
,,0.002243729,0.009047081
,,0.0022153293,0.009044317
,,0.0022329784,0.009040205
,,0.002267133,0.009035313
,,0.002299513,0.009030054
,,0.002328844,0.009031128
,,0.0023562992,0.009030831
,,0.0023836056,0.009025083
,,0.0024100912,0.009018506
,,0.0024341631,0.009015478
,,0.0024565354,0.009013926
,,0.0024816098,0.009012359
,,0.0025073364,0.009010293
,,0.0025300009,0.009005844
,,0.0025515975,0.008999748
,,0.002573745,0.009000195
,,0.0025962447,0.008996899
,,0.0026188297,0.0089926375
,,0.0026405083,0.008991713
