Mean,Std,mean,std
,,0.0010541864,0.005
,,0.0010482452,0.0049995813
,,0.0010470413,0.005000812
,,0.001050634,0.0049986592
,,0.0010586837,0.0050008753
,,0.0010710226,0.005004587
,,0.0010878606,0.005002684
,,0.0011082358,0.0050015617
,,0.001132331,0.005001923
,,0.0011593717,0.00500342
,,0.0011895325,0.005004146
,,0.001222321,0.005005166
,,0.0012567386,0.005004847
,,0.0012924911,0.005009062
,,0.0013290055,0.0050086565
,,0.0013653378,0.0050093876
,,0.0014011055,0.0050060367
,,0.0014356726,0.0050066668
,,0.0014690885,0.0050045457
,,0.001500757,0.00500406
,,0.0015304873,0.005002675
,,0.0014617741,0.0050097145
,,0.0014086345,0.005008814
,,0.0013742058,0.00500892
,,0.0013502543,0.005007418
,,0.0013336614,0.005008751
,,0.0013230874,0.0050079245
,,0.0013176543,0.0050113415
,,0.0013163538,0.0050122356
,,0.0013190454,0.005011645
,,0.0013247842,0.005012325
,,0.0013331523,0.005011341
,,0.00134544,0.0050134864
,,0.0013606821,0.005016791
,,0.0013790368,0.0050209137
,,0.0013995451,0.005021563
,,0.0014221815,0.005021927
,,0.001446228,0.0050276583
,,0.0014720733,0.00502549
,,0.0014975341,0.005027378
,,0.001523173,0.0050208205
,,0.0014940882,0.0050156196
,,0.0014604987,0.005013474
,,0.0014334448,0.0050116433
,,0.0014109623,0.0050086994
,,0.0013924598,0.005010811
,,0.0013768758,0.0050060754
,,0.0013637223,0.0050064223
,,0.0013528853,0.005005528
,,0.0013443464,0.0050068432
,,0.0013379862,0.0050142193
,,0.0013339542,0.005016023
,,0.0013320318,0.0050117015
,,0.0013320801,0.005010085
,,0.0013339728,0.005010502
,,0.001337966,0.0050082225
,,0.0013440946,0.0050048493
,,0.0013521954,0.0050024064
,,0.0013624583,0.0050049233
,,0.0013748293,0.0050038313
,,0.0013892085,0.004999846
,,0.0013190055,0.0050020395
,,0.0012560148,0.0050043957
,,0.0012093289,0.005007612
,,0.0011722159,0.0050042057
,,0.0011414929,0.005005353
,,0.0011158471,0.0050057527
,,0.0010950521,0.005007611
,,0.0010782296,0.0050145136
,,0.0010648568,0.005003273
,,0.0010542615,0.0050006034
,,0.0010466946,0.005003722
,,0.0010423614,0.005002408
,,0.0010407616,0.005004976
,,0.001042505,0.0050136433
,,0.0010478519,0.0050132005
,,0.0010561052,0.005015255
,,0.001067495,0.005006804
,,0.0010815369,0.0050059934
,,0.0010982846,0.005010202
,,0.0011175243,0.005010726
,,0.0010712019,0.0050116703
,,0.0010244208,0.0050181383
,,0.000989161,0.0050220313
,,0.00096122146,0.0050220084
,,0.00093908515,0.005032748
,,0.0009213807,0.0050284113
,,0.00090649835,0.00502549
,,0.00089432485,0.0050219493
,,0.0008851425,0.0050250203
,,0.0008783806,0.005020489
,,0.000873986,0.005026297
,,0.0008718405,0.005028142
,,0.0008723055,0.005024566
,,0.00087493955,0.0050228434
,,0.00088020193,0.005025928
,,0.00088807056,0.0050284257
,,0.00089877844,0.005028402
,,0.0009124838,0.0050321775
,,0.0009291932,0.0050320495
