Mean,Std,mean,std
,,-0.0002107538,0.009999999
,,-0.00017741213,0.009980022
,,0.00013771358,0.0099762445
,,0.00047287028,0.00997699
,,0.0007606714,0.009966341
,,0.0009891738,0.009957618
,,0.001169746,0.009946474
,,0.0013104008,0.009934683
,,0.0014253241,0.009917822
,,0.0015200967,0.009902027
,,0.0016000062,0.009888123
,,0.0016661674,0.009876001
,,0.0017223064,0.009866065
,,0.001768116,0.0098572895
,,0.0018026413,0.009845481
,,0.0018403592,0.009839551
,,0.0018659463,0.009827248
,,0.0018899115,0.009817577
,,0.001907773,0.009809461
,,0.001925751,0.009800748
,,0.0019392365,0.0097913025
,,0.002132253,0.00978766
,,0.0023978616,0.009778147
,,0.002541324,0.00976771
,,0.002635031,0.009763684
,,0.002703794,0.009755518
,,0.0027491327,0.009747698
,,0.0027853844,0.009739827
,,0.0028146722,0.009732144
,,0.0028333275,0.00972296
,,0.002848493,0.009714094
,,0.0028612327,0.009710649
,,0.0028671257,0.009701739
,,0.0028708584,0.0096982485
,,0.0028702375,0.009691551
,,0.0028697385,0.009686268
,,0.002869475,0.009682978
,,0.0028642353,0.009676435
,,0.0028623769,0.009666549
,,0.002856129,0.009663059
,,0.0028442994,0.009657557
,,0.0025531817,0.009652055
,,0.0027257174,0.009653212
,,0.0028189179,0.009649481
,,0.0028690714,0.0096403025
,,0.0029012382,0.009634924
,,0.0029218374,0.009625845
,,0.0029429279,0.009619567
,,0.002955748,0.009612656
,,0.002967627,0.009609038
,,0.0029762925,0.009603434
,,0.0029814534,0.009596315
,,0.002986634,0.009592781
,,0.002992997,0.009585322
,,0.0029980922,0.009581528
,,0.0030006655,0.009575327
,,0.003005612,0.009568806
,,0.003009354,0.009566923
,,0.003016241,0.009562657
,,0.003018703,0.009557642
,,0.003019802,0.009550738
,,0.0027241807,0.0095371865
,,0.0028576783,0.00952974
,,0.0029415349,0.009521323
,,0.0029978373,0.009518578
,,0.0030423233,0.009512725
,,0.0030778816,0.009508175
,,0.0031066875,0.009501445
,,0.0031305384,0.009495765
,,0.0031491434,0.0094921235
,,0.0031649778,0.00948809
,,0.0031791013,0.009482331
,,0.0031887826,0.009476165
,,0.003202962,0.009472666
,,0.0032072638,0.009467299
,,0.0032113504,0.009461304
,,0.003220122,0.0094572725
,,0.0032245915,0.00945346
,,0.0032265426,0.0094502205
,,0.0032277964,0.009448605
,,0.0032302223,0.0094439695
,,0.0025921853,0.009449998
,,0.0026894256,0.009440587
,,0.0027873542,0.0094383
,,0.0028641094,0.009431735
,,0.0029239429,0.009426969
,,0.0029690203,0.009419841
,,0.0030102497,0.009415746
,,0.003045378,0.009411726
,,0.003077055,0.009409669
,,0.003103065,0.009405892
,,0.0031312255,0.009403587
,,0.003153737,0.009399465
,,0.003177366,0.00939618
,,0.0031974937,0.009390752
,,0.0032188576,0.009385879
,,0.0032367613,0.009381711
,,0.0032528106,0.009378058
,,0.0032684586,0.00937252
,,0.0032804057,0.009367381
