Mean,Std,mean,std
,,0.00022104781,0.005
,,0.00019686094,0.0049985256
,,0.0001779203,0.00499892
,,0.00016473586,0.0050016395
,,0.00015679379,0.0050024856
,,0.00015364094,0.004997639
,,0.00015548203,0.0050004385
,,0.00016186138,0.00499943
,,0.00017324122,0.0049978904
,,0.00018903677,0.0049975463
,,0.00020904183,0.0049915207
,,0.00023260764,0.0049884194
,,0.00025996572,0.0049872086
,,0.00029102742,0.0049908827
,,0.00032567402,0.0049927337
,,0.00036344308,0.0049927225
,,0.00040403465,0.004995073
,,0.0004466794,0.004991844
,,0.00049112266,0.004990823
,,0.0005364253,0.0049943463
,,0.0005820571,0.0049969023
,,0.00055816123,0.0050011706
,,0.0005328391,0.005000828
,,0.0005174629,0.005002423
,,0.0005096435,0.0049972413
,,0.0005078829,0.00499834
,,0.00051148405,0.0049995873
,,0.00051983533,0.0049985657
,,0.00053285685,0.005000704
,,0.00055055105,0.005003875
,,0.00057228445,0.0050041084
,,0.0005977357,0.0049991217
,,0.0006266788,0.0049959025
,,0.00065865315,0.004995275
,,0.0006931913,0.0049962946
,,0.00072997884,0.0049964907
,,0.0007680323,0.004996214
,,0.0008067753,0.0049998495
,,0.0008457832,0.0050018253
,,0.0008844376,0.0050056507
,,0.0009223151,0.0050045345
,,0.00083759474,0.004993715
,,0.000765141,0.004998329
,,0.00071461406,0.0049999226
,,0.0006766951,0.0050038486
,,0.0006475783,0.00500152
,,0.0006238371,0.004998653
,,0.00060472643,0.00499444
,,0.0005902347,0.0050035636
,,0.0005794057,0.0050021796
,,0.00057203526,0.005004817
,,0.00056787423,0.0050030597
,,0.0005667321,0.0050013377
,,0.0005684973,0.005004921
,,0.0005731601,0.0050044274
,,0.0005800746,0.004999165
,,0.00058953534,0.004998573
,,0.0006012431,0.004997541
,,0.0006152227,0.0049999976
,,0.0006311777,0.0050020893
,,0.00064943515,0.0050076772
,,0.000607492,0.005009399
,,0.00056612014,0.0050104745
,,0.0005351513,0.0050114514
,,0.00051178003,0.0050090877
,,0.00049387047,0.0050092493
,,0.00048125823,0.0050151004
,,0.00047268122,0.0050085196
,,0.00046806986,0.0050085816
,,0.0004674472,0.0050112405
,,0.00047064232,0.0050119227
,,0.00047725198,0.0050141285
,,0.00048747397,0.0050139325
,,0.00050134154,0.0050118607
,,0.0005184973,0.00501061
,,0.0005386706,0.005010077
,,0.00056160707,0.0050073685
,,0.00058734865,0.0050056786
,,0.00061540894,0.005001548
,,0.0006452277,0.0049967496
,,0.0006764486,0.00499712
,,0.0006267123,0.004999281
,,0.0005726085,0.00499773
,,0.00052955945,0.0050061564
,,0.0004939811,0.0049979473
,,0.0004634628,0.004998777
,,0.00043784297,0.004996388
,,0.00041571836,0.0049957307
,,0.00039723143,0.0049972637
,,0.00038189924,0.005003013
,,0.0003690727,0.005002679
,,0.0003586347,0.004998591
,,0.00035055168,0.005002952
,,0.0003447174,0.005000208
,,0.0003410207,0.004998
,,0.0003396842,0.004998718
,,0.0003404342,0.005003396
,,0.00034335855,0.0050004134
,,0.00034843644,0.0050035273
,,0.00035612774,0.0050039017
