training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3144,0,0,0
0,1,0.5886,0,0,0
0,2,0.7015,0,0,0
0,3,0.7566,0,0,0
0,4,0.7903,0,0,0
0,5,0.8096,0,0,0
0,6,0.8266,0,0,0
0,7,0.8381,0,0,0
0,8,0.8466,0,0,0
0,9,0.8565,0,0,0
0,10,0.8594,0,0,0
0,11,0.8674,0,0,0
0,12,0.8714,0,0,0
0,13,0.8748,0,0,0
0,14,0.8804,0,0,0
0,15,0.8831,0,0,0
0,16,0.8867,0,0,0
0,17,0.8891,0,0,0
0,18,0.8906,0,0,0
0,19,0.8933,0,0,0
0,20,0.8980,0,0,0
0,21,0.8982,0,0,0
0,22,0.8998,0,0,0
0,23,0.9020,0,0,0
0,24,0.9048,0,0,0
0,25,0.9062,0,0,0
0,26,0.9078,0,0,0
0,27,0.9083,0,0,0
0,28,0.9091,0,0,0
0,29,0.9100,0,0,0
1,0,0.6605,0,0,0
1,1,0.7841,0,0,0
1,2,0.8038,0,0,0
1,3,0.8122,0,0,0
1,4,0.8157,0,0,0
1,5,0.8200,0,0,0
1,6,0.8224,0,0,0
1,7,0.8245,0,0,0
1,8,0.8283,0,0,0
1,9,0.8285,0,0,0
1,10,0.8285,0,0,0
1,11,0.8298,0,0,0
1,12,0.8300,0,0,0
1,13,0.8305,0,0,0
1,14,0.8304,0,0,0
1,15,0.8330,0,0,0
1,16,0.8327,0,0,0
1,17,0.8325,0,0,0
1,18,0.8316,0,0,0
1,19,0.8343,0,0,0
1,20,0.8344,0,0,0
1,21,0.8343,0,0,0
1,22,0.8340,0,0,0
1,23,0.8358,0,0,0
1,24,0.8351,0,0,0
1,25,0.8352,0,0,0
1,26,0.8362,0,0,0
1,27,0.8374,0,0,0
1,28,0.8367,0,0,0
1,29,0.8359,0,0,0
2,0,0.6797,0,0,0
2,1,0.8002,0,0,0
2,2,0.8183,0,0,0
2,3,0.8276,0,0,0
2,4,0.8321,0,0,0
2,5,0.8377,0,0,0
2,6,0.8370,0,0,0
2,7,0.8399,0,0,0
2,8,0.8396,0,0,0
2,9,0.8427,0,0,0
2,10,0.8429,0,0,0
2,11,0.8436,0,0,0
2,12,0.8450,0,0,0
2,13,0.8450,0,0,0
2,14,0.8463,0,0,0
2,15,0.8461,0,0,0
2,16,0.8446,0,0,0
2,17,0.8478,0,0,0
2,18,0.8458,0,0,0
2,19,0.8477,0,0,0
2,20,0.8500,0,0,0
2,21,0.8478,0,0,0
2,22,0.8496,0,0,0
2,23,0.8480,0,0,0
2,24,0.8480,0,0,0
2,25,0.8495,0,0,0
2,26,0.8483,0,0,0
2,27,0.8480,0,0,0
2,28,0.8489,0,0,0
2,29,0.8478,0,0,0
3,0,0.7016,0,0,0
3,1,0.8125,0,0,0
3,2,0.8277,0,0,0
3,3,0.8362,0,0,0
3,4,0.8406,0,0,0
3,5,0.8435,0,0,0
3,6,0.8457,0,0,0
3,7,0.8463,0,0,0
3,8,0.8478,0,0,0
3,9,0.8490,0,0,0
3,10,0.8494,0,0,0
3,11,0.8514,0,0,0
3,12,0.8525,0,0,0
3,13,0.8528,0,0,0
3,14,0.8517,0,0,0
3,15,0.8541,0,0,0
3,16,0.8537,0,0,0
3,17,0.8538,0,0,0
3,18,0.8547,0,0,0
3,19,0.8535,0,0,0
3,20,0.8529,0,0,0
3,21,0.8531,0,0,0
3,22,0.8534,0,0,0
3,23,0.8549,0,0,0
3,24,0.8553,0,0,0
3,25,0.8563,0,0,0
3,26,0.8555,0,0,0
3,27,0.8550,0,0,0
3,28,0.8525,0,0,0
3,29,0.8538,0,0,0
4,0,0.7051,0,0,0
4,1,0.8125,0,0,0
4,2,0.8299,0,0,0
4,3,0.8382,0,0,0
4,4,0.8417,0,0,0
4,5,0.8453,0,0,0
4,6,0.8467,0,0,0
4,7,0.8479,0,0,0
4,8,0.8494,0,0,0
4,9,0.8526,0,0,0
4,10,0.8517,0,0,0
4,11,0.8522,0,0,0
4,12,0.8534,0,0,0
4,13,0.8536,0,0,0
4,14,0.8549,0,0,0
4,15,0.8533,0,0,0
4,16,0.8568,0,0,0
4,17,0.8533,0,0,0
4,18,0.8575,0,0,0
4,19,0.8565,0,0,0
4,20,0.8548,0,0,0
4,21,0.8558,0,0,0
4,22,0.8555,0,0,0
4,23,0.8573,0,0,0
4,24,0.8584,0,0,0
4,25,0.8569,0,0,0
4,26,0.8576,0,0,0
4,27,0.8555,0,0,0
4,28,0.8573,0,0,0
4,29,0.8561,0,0,0
5,0,0.6897,0,0,0
5,1,0.8058,0,0,0
5,2,0.8250,0,0,0
5,3,0.8327,0,0,0
5,4,0.8380,0,0,0
5,5,0.8405,0,0,0
5,6,0.8458,0,0,0
5,7,0.8476,0,0,0
5,8,0.8481,0,0,0
5,9,0.8491,0,0,0
5,10,0.8489,0,0,0
5,11,0.8500,0,0,0
5,12,0.8521,0,0,0
5,13,0.8508,0,0,0
5,14,0.8517,0,0,0
5,15,0.8515,0,0,0
5,16,0.8527,0,0,0
5,17,0.8524,0,0,0
5,18,0.8519,0,0,0
5,19,0.8530,0,0,0
5,20,0.8555,0,0,0
5,21,0.8537,0,0,0
5,22,0.8530,0,0,0
5,23,0.8525,0,0,0
5,24,0.8550,0,0,0
5,25,0.8528,0,0,0
5,26,0.8557,0,0,0
5,27,0.8553,0,0,0
5,28,0.8559,0,0,0
5,29,0.8548,0,0,0
6,0,0.7039,0,0,0
6,1,0.8206,0,0,0
6,2,0.8384,0,0,0
6,3,0.8468,0,0,0
6,4,0.8493,0,0,0
6,5,0.8537,0,0,0
6,6,0.8547,0,0,0
6,7,0.8557,0,0,0
6,8,0.8567,0,0,0
6,9,0.8573,0,0,0
6,10,0.8587,0,0,0
6,11,0.8596,0,0,0
6,12,0.8594,0,0,0
6,13,0.8610,0,0,0
6,14,0.8593,0,0,0
6,15,0.8593,0,0,0
6,16,0.8613,0,0,0
6,17,0.8609,0,0,0
6,18,0.8623,0,0,0
6,19,0.8607,0,0,0
6,20,0.8626,0,0,0
6,21,0.8614,0,0,0
6,22,0.8614,0,0,0
6,23,0.8627,0,0,0
6,24,0.8628,0,0,0
6,25,0.8621,0,0,0
6,26,0.8632,0,0,0
6,27,0.8625,0,0,0
6,28,0.8614,0,0,0
6,29,0.8618,0,0,0
7,0,0.7170,0,0,0
7,1,0.8227,0,0,0
7,2,0.8409,0,0,0
7,3,0.8475,0,0,0
7,4,0.8503,0,0,0
7,5,0.8529,0,0,0
7,6,0.8549,0,0,0
7,7,0.8539,0,0,0
7,8,0.8551,0,0,0
7,9,0.8561,0,0,0
7,10,0.8595,0,0,0
7,11,0.8571,0,0,0
7,12,0.8588,0,0,0
7,13,0.8591,0,0,0
7,14,0.8577,0,0,0
7,15,0.8595,0,0,0
7,16,0.8590,0,0,0
7,17,0.8598,0,0,0
7,18,0.8601,0,0,0
7,19,0.8599,0,0,0
7,20,0.8610,0,0,0
7,21,0.8576,0,0,0
7,22,0.8604,0,0,0
7,23,0.8596,0,0,0
7,24,0.8602,0,0,0
7,25,0.8602,0,0,0
7,26,0.8608,0,0,0
7,27,0.8603,0,0,0
7,28,0.8612,0,0,0
7,29,0.8613,0,0,0
8,0,0.7016,0,0,0
8,1,0.8164,0,0,0
8,2,0.8349,0,0,0
8,3,0.8428,0,0,0
8,4,0.8478,0,0,0
8,5,0.8471,0,0,0
8,6,0.8495,0,0,0
8,7,0.8538,0,0,0
8,8,0.8528,0,0,0
8,9,0.8538,0,0,0
8,10,0.8539,0,0,0
8,11,0.8566,0,0,0
8,12,0.8555,0,0,0
8,13,0.8576,0,0,0
8,14,0.8579,0,0,0
8,15,0.8567,0,0,0
8,16,0.8581,0,0,0
8,17,0.8572,0,0,0
8,18,0.8583,0,0,0
8,19,0.8589,0,0,0
8,20,0.8576,0,0,0
8,21,0.8590,0,0,0
8,22,0.8592,0,0,0
8,23,0.8562,0,0,0
8,24,0.8583,0,0,0
8,25,0.8595,0,0,0
8,26,0.8602,0,0,0
8,27,0.8604,0,0,0
8,28,0.8608,0,0,0
8,29,0.8576,0,0,0
9,0,0.7471,0,0,0
9,1,0.8333,0,0,0
9,2,0.8468,0,0,0
9,3,0.8527,0,0,0
9,4,0.8576,0,0,0
9,5,0.8600,0,0,0
9,6,0.8612,0,0,0
9,7,0.8609,0,0,0
9,8,0.8627,0,0,0
9,9,0.8633,0,0,0
9,10,0.8641,0,0,0
9,11,0.8643,0,0,0
9,12,0.8641,0,0,0
9,13,0.8634,0,0,0
9,14,0.8668,0,0,0
9,15,0.8625,0,0,0
9,16,0.8642,0,0,0
9,17,0.8648,0,0,0
9,18,0.8666,0,0,0
9,19,0.8651,0,0,0
9,20,0.8659,0,0,0
9,21,0.8643,0,0,0
9,22,0.8661,0,0,0
9,23,0.8663,0,0,0
9,24,0.8631,0,0,0
9,25,0.8650,0,0,0
9,26,0.8656,0,0,0
9,27,0.8668,0,0,0
9,28,0.8640,0,0,0
9,29,0.8643,0,0,0
