training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3318,0,0,0
0,1,0.5900,0,0,0
0,2,0.7040,0,0,0
0,3,0.7567,0,0,0
0,4,0.7888,0,0,0
0,5,0.8091,0,0,0
0,6,0.8284,0,0,0
0,7,0.8386,0,0,0
0,8,0.8488,0,0,0
0,9,0.8566,0,0,0
0,10,0.8626,0,0,0
0,11,0.8673,0,0,0
0,12,0.8718,0,0,0
0,13,0.8766,0,0,0
0,14,0.8807,0,0,0
0,15,0.8851,0,0,0
0,16,0.8869,0,0,0
0,17,0.8900,0,0,0
0,18,0.8916,0,0,0
0,19,0.8959,0,0,0
0,20,0.8971,0,0,0
0,21,0.8996,0,0,0
0,22,0.9001,0,0,0
0,23,0.9022,0,0,0
0,24,0.9051,0,0,0
0,25,0.9073,0,0,0
0,26,0.9073,0,0,0
0,27,0.9094,0,0,0
0,28,0.9107,0,0,0
0,29,0.9108,0,0,0
1,0,0.6732,0,0,0
1,1,0.8216,0,0,0
1,2,0.8509,0,0,0
1,3,0.8635,0,0,0
1,4,0.8741,0,0,0
1,5,0.8806,0,0,0
1,6,0.8874,0,0,0
1,7,0.8909,0,0,0
1,8,0.8938,0,0,0
1,9,0.8971,0,0,0
1,10,0.9006,0,0,0
1,11,0.9026,0,0,0
1,12,0.9042,0,0,0
1,13,0.9061,0,0,0
1,14,0.9084,0,0,0
1,15,0.9103,0,0,0
1,16,0.9111,0,0,0
1,17,0.9144,0,0,0
1,18,0.9142,0,0,0
1,19,0.9164,0,0,0
1,20,0.9162,0,0,0
1,21,0.9174,0,0,0
1,22,0.9196,0,0,0
1,23,0.9200,0,0,0
1,24,0.9211,0,0,0
1,25,0.9228,0,0,0
1,26,0.9227,0,0,0
1,27,0.9233,0,0,0
1,28,0.9234,0,0,0
1,29,0.9251,0,0,0
2,0,0.7095,0,0,0
2,1,0.8376,0,0,0
2,2,0.8626,0,0,0
2,3,0.8760,0,0,0
2,4,0.8849,0,0,0
