training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.1080,0,0,0
0,1,0.1113,0,0,0
0,2,0.1140,0,0,0
0,3,0.1086,0,0,0
0,4,0.1133,0,0,0
0,5,0.1098,0,0,0
0,6,0.1084,0,0,0
0,7,0.1101,0,0,0
0,8,0.1151,0,0,0
0,9,0.1088,0,0,0
0,10,0.1118,0,0,0
0,11,0.1152,0,0,0
0,12,0.1119,0,0,0
0,13,0.1113,0,0,0
0,14,0.1108,0,0,0
0,15,0.1144,0,0,0
0,16,0.1121,0,0,0
0,17,0.1090,0,0,0
0,18,0.1110,0,0,0
0,19,0.1136,0,0,0
0,20,0.1150,0,0,0
0,21,0.1114,0,0,0
0,22,0.1079,0,0,0
0,23,0.1128,0,0,0
0,24,0.1130,0,0,0
0,25,0.1116,0,0,0
0,26,0.1149,0,0,0
0,27,0.1138,0,0,0
0,28,0.1119,0,0,0
0,29,0.1118,0,0,0
0,30,0.1138,0,0,0
0,31,0.1132,0,0,0
0,32,0.1141,0,0,0
0,33,0.1101,0,0,0
0,34,0.1150,0,0,0
0,35,0.1087,0,0,0
0,36,0.1110,0,0,0
0,37,0.1118,0,0,0
0,38,0.1118,0,0,0
0,39,0.1075,0,0,0
0,40,0.1127,0,0,0
0,41,0.1118,0,0,0
0,42,0.1124,0,0,0
0,43,0.1147,0,0,0
0,44,0.1131,0,0,0
0,45,0.1124,0,0,0
0,46,0.1123,0,0,0
0,47,0.1097,0,0,0
0,48,0.1120,0,0,0
0,49,0.1137,0,0,0
0,50,0.1113,0,0,0
0,51,0.1112,0,0,0
0,52,0.1104,0,0,0
0,53,0.1120,0,0,0
0,54,0.1099,0,0,0
0,55,0.1117,0,0,0
0,56,0.1081,0,0,0
0,57,0.1109,0,0,0
0,58,0.1157,0,0,0
0,59,0.1100,0,0,0
0,60,0.1108,0,0,0
0,61,0.1084,0,0,0
0,62,0.1135,0,0,0
0,63,0.1137,0,0,0
0,64,0.1153,0,0,0
0,65,0.1156,0,0,0
0,66,0.1079,0,0,0
0,67,0.1091,0,0,0
0,68,0.1088,0,0,0
0,69,0.1103,0,0,0
0,70,0.1084,0,0,0
0,71,0.1135,0,0,0
0,72,0.1127,0,0,0
0,73,0.1113,0,0,0
0,74,0.1097,0,0,0
0,75,0.1099,0,0,0
0,76,0.1146,0,0,0
0,77,0.1103,0,0,0
0,78,0.1168,0,0,0
0,79,0.1108,0,0,0
0,80,0.1114,0,0,0
0,81,0.1117,0,0,0
0,82,0.1113,0,0,0
0,83,0.1078,0,0,0
0,84,0.1143,0,0,0
0,85,0.1118,0,0,0
0,86,0.1099,0,0,0
0,87,0.1135,0,0,0
0,88,0.1119,0,0,0
0,89,0.1108,0,0,0
0,90,0.1101,0,0,0
0,91,0.1108,0,0,0
0,92,0.1100,0,0,0
0,93,0.1102,0,0,0
0,94,0.1165,0,0,0
0,95,0.1119,0,0,0
0,96,0.1103,0,0,0
0,97,0.1132,0,0,0
0,98,0.1065,0,0,0
0,99,0.1121,0,0,0
0,100,0.1092,0,0,0
0,101,0.1092,0,0,0
0,102,0.1145,0,0,0
0,103,0.1091,0,0,0
0,104,0.1118,0,0,0
0,105,0.1120,0,0,0
0,106,0.1116,0,0,0
0,107,0.1101,0,0,0
0,108,0.1102,0,0,0
0,109,0.1095,0,0,0
0,110,0.1125,0,0,0
0,111,0.1099,0,0,0
0,112,0.1137,0,0,0
0,113,0.1098,0,0,0
0,114,0.1113,0,0,0
0,115,0.1116,0,0,0
0,116,0.1105,0,0,0
0,117,0.1088,0,0,0
0,118,0.1141,0,0,0
0,119,0.1132,0,0,0
1,0,0.0009,0,0,0
1,1,0.0017,0,0,0
1,2,0.0008,0,0,0
1,3,0.0012,0,0,0
1,4,0.0007,0,0,0
1,5,0.0015,0,0,0
1,6,0.0008,0,0,0
1,7,0.0007,0,0,0
1,8,0.0013,0,0,0
1,9,0.0014,0,0,0
1,10,0.0010,0,0,0
1,11,0.0015,0,0,0
1,12,0.0012,0,0,0
1,13,0.0011,0,0,0
1,14,0.0012,0,0,0
1,15,0.0011,0,0,0
1,16,0.0008,0,0,0
1,17,0.0013,0,0,0
1,18,0.0013,0,0,0
1,19,0.0010,0,0,0
1,20,0.0007,0,0,0
1,21,0.0010,0,0,0
1,22,0.0007,0,0,0
1,23,0.0010,0,0,0
1,24,0.0008,0,0,0
1,25,0.0006,0,0,0
1,26,0.0005,0,0,0
1,27,0.0012,0,0,0
1,28,0.0006,0,0,0
1,29,0.0012,0,0,0
1,30,0.0012,0,0,0
1,31,0.0007,0,0,0
1,32,0.0010,0,0,0
1,33,0.0007,0,0,0
1,34,0.0012,0,0,0
1,35,0.0009,0,0,0
1,36,0.0009,0,0,0
1,37,0.0015,0,0,0
1,38,0.0008,0,0,0
1,39,0.0008,0,0,0
1,40,0.0007,0,0,0
1,41,0.0014,0,0,0
1,42,0.0007,0,0,0
1,43,0.0007,0,0,0
1,44,0.0007,0,0,0
1,45,0.0012,0,0,0
1,46,0.0017,0,0,0
1,47,0.0008,0,0,0
1,48,0.0013,0,0,0
1,49,0.0011,0,0,0
1,50,0.0006,0,0,0
1,51,0.0013,0,0,0
1,52,0.0009,0,0,0
1,53,0.0011,0,0,0
1,54,0.0013,0,0,0
1,55,0.0015,0,0,0
1,56,0.0011,0,0,0
1,57,0.0015,0,0,0
1,58,0.0014,0,0,0
1,59,0.0008,0,0,0
1,60,0.0012,0,0,0
1,61,0.0015,0,0,0
1,62,0.0014,0,0,0
1,63,0.0012,0,0,0
1,64,0.0009,0,0,0
1,65,0.0009,0,0,0
1,66,0.0009,0,0,0
1,67,0.0014,0,0,0
1,68,0.0012,0,0,0
1,69,0.0008,0,0,0
1,70,0.0012,0,0,0
1,71,0.0007,0,0,0
1,72,0.0013,0,0,0
1,73,0.0012,0,0,0
1,74,0.0012,0,0,0
1,75,0.0011,0,0,0
1,76,0.0012,0,0,0
1,77,0.0012,0,0,0
1,78,0.0008,0,0,0
1,79,0.0012,0,0,0
1,80,0.0015,0,0,0
1,81,0.0010,0,0,0
1,82,0.0012,0,0,0
1,83,0.0007,0,0,0
1,84,0.0011,0,0,0
1,85,0.0012,0,0,0
1,86,0.0012,0,0,0
1,87,0.0012,0,0,0
1,88,0.0007,0,0,0
1,89,0.0007,0,0,0
1,90,0.0012,0,0,0
1,91,0.0010,0,0,0
1,92,0.0012,0,0,0
1,93,0.0012,0,0,0
1,94,0.0012,0,0,0
1,95,0.0011,0,0,0
1,96,0.0017,0,0,0
1,97,0.0007,0,0,0
1,98,0.0013,0,0,0
1,99,0.0007,0,0,0
1,100,0.0017,0,0,0
1,101,0.0018,0,0,0
1,102,0.0013,0,0,0
1,103,0.0007,0,0,0
1,104,0.0016,0,0,0
1,105,0.0013,0,0,0
1,106,0.0012,0,0,0
1,107,0.0009,0,0,0
1,108,0.0010,0,0,0
1,109,0.0014,0,0,0
1,110,0.0012,0,0,0
1,111,0.0019,0,0,0
1,112,0.0007,0,0,0
1,113,0.0012,0,0,0
1,114,0.0006,0,0,0
1,115,0.0010,0,0,0
1,116,0.0007,0,0,0
1,117,0.0005,0,0,0
1,118,0.0011,0,0,0
1,119,0.0014,0,0,0
2,0,0.1835,0,0,0
2,1,0.1879,0,0,0
2,2,0.1840,0,0,0
2,3,0.1832,0,0,0
2,4,0.1816,0,0,0
2,5,0.1863,0,0,0
2,6,0.1863,0,0,0
2,7,0.1858,0,0,0
2,8,0.1834,0,0,0
2,9,0.1807,0,0,0
2,10,0.1805,0,0,0
2,11,0.1816,0,0,0
2,12,0.1832,0,0,0
2,13,0.1791,0,0,0
2,14,0.1835,0,0,0
2,15,0.1828,0,0,0
2,16,0.1781,0,0,0
2,17,0.1809,0,0,0
2,18,0.1902,0,0,0
2,19,0.1804,0,0,0
2,20,0.1815,0,0,0
2,21,0.1844,0,0,0
2,22,0.1852,0,0,0
2,23,0.1805,0,0,0
2,24,0.1827,0,0,0
2,25,0.1863,0,0,0
2,26,0.1782,0,0,0
2,27,0.1773,0,0,0
2,28,0.1849,0,0,0
2,29,0.1824,0,0,0
2,30,0.1837,0,0,0
2,31,0.1773,0,0,0
2,32,0.1816,0,0,0
2,33,0.1832,0,0,0
2,34,0.1807,0,0,0
2,35,0.1846,0,0,0
2,36,0.1861,0,0,0
2,37,0.1807,0,0,0
2,38,0.1827,0,0,0
2,39,0.1831,0,0,0
2,40,0.1824,0,0,0
2,41,0.1764,0,0,0
2,42,0.1829,0,0,0
2,43,0.1796,0,0,0
2,44,0.1815,0,0,0
2,45,0.1837,0,0,0
2,46,0.1831,0,0,0
2,47,0.1816,0,0,0
2,48,0.1814,0,0,0
2,49,0.1829,0,0,0
2,50,0.1821,0,0,0
2,51,0.1810,0,0,0
2,52,0.1842,0,0,0
2,53,0.1801,0,0,0
2,54,0.1786,0,0,0
2,55,0.1857,0,0,0
2,56,0.1839,0,0,0
2,57,0.1839,0,0,0
2,58,0.1850,0,0,0
2,59,0.1836,0,0,0
2,60,0.1807,0,0,0
2,61,0.1819,0,0,0
2,62,0.1828,0,0,0
2,63,0.1828,0,0,0
2,64,0.1817,0,0,0
2,65,0.1845,0,0,0
2,66,0.1828,0,0,0
2,67,0.1842,0,0,0
2,68,0.1819,0,0,0
2,69,0.1862,0,0,0
2,70,0.1828,0,0,0
2,71,0.1853,0,0,0
2,72,0.1837,0,0,0
2,73,0.1847,0,0,0
2,74,0.1848,0,0,0
2,75,0.1856,0,0,0
2,76,0.1752,0,0,0
2,77,0.1865,0,0,0
2,78,0.1833,0,0,0
2,79,0.1829,0,0,0
2,80,0.1826,0,0,0
2,81,0.1805,0,0,0
2,82,0.1868,0,0,0
2,83,0.1815,0,0,0
2,84,0.1878,0,0,0
2,85,0.1860,0,0,0
2,86,0.1833,0,0,0
2,87,0.1821,0,0,0
2,88,0.1833,0,0,0
2,89,0.1789,0,0,0
2,90,0.1842,0,0,0
2,91,0.1827,0,0,0
2,92,0.1833,0,0,0
2,93,0.1790,0,0,0
2,94,0.1826,0,0,0
2,95,0.1809,0,0,0
2,96,0.1843,0,0,0
2,97,0.1862,0,0,0
2,98,0.1800,0,0,0
2,99,0.1831,0,0,0
2,100,0.1810,0,0,0
2,101,0.1846,0,0,0
2,102,0.1818,0,0,0
2,103,0.1821,0,0,0
2,104,0.1831,0,0,0
2,105,0.1805,0,0,0
2,106,0.1829,0,0,0
2,107,0.1821,0,0,0
2,108,0.1764,0,0,0
2,109,0.1787,0,0,0
2,110,0.1869,0,0,0
2,111,0.1805,0,0,0
2,112,0.1838,0,0,0
2,113,0.1876,0,0,0
2,114,0.1848,0,0,0
2,115,0.1840,0,0,0
2,116,0.1842,0,0,0
2,117,0.1828,0,0,0
2,118,0.1804,0,0,0
2,119,0.1844,0,0,0
3,0,0.1808,0,0,0
3,1,0.1849,0,0,0
3,2,0.1810,0,0,0
3,3,0.1819,0,0,0
3,4,0.1836,0,0,0
3,5,0.1803,0,0,0
3,6,0.1814,0,0,0
3,7,0.1799,0,0,0
3,8,0.1818,0,0,0
3,9,0.1848,0,0,0
3,10,0.1804,0,0,0
3,11,0.1803,0,0,0
3,12,0.1816,0,0,0
3,13,0.1841,0,0,0
3,14,0.1805,0,0,0
3,15,0.1843,0,0,0
3,16,0.1833,0,0,0
3,17,0.1829,0,0,0
3,18,0.1826,0,0,0
3,19,0.1821,0,0,0
3,20,0.1836,0,0,0
3,21,0.1817,0,0,0
3,22,0.1838,0,0,0
3,23,0.1844,0,0,0
3,24,0.1835,0,0,0
3,25,0.1814,0,0,0
3,26,0.1813,0,0,0
3,27,0.1834,0,0,0
3,28,0.1872,0,0,0
3,29,0.1860,0,0,0
3,30,0.1829,0,0,0
3,31,0.1848,0,0,0
3,32,0.1837,0,0,0
3,33,0.1852,0,0,0
3,34,0.1835,0,0,0
3,35,0.1846,0,0,0
3,36,0.1817,0,0,0
3,37,0.1833,0,0,0
3,38,0.1805,0,0,0
3,39,0.1847,0,0,0
3,40,0.1836,0,0,0
3,41,0.1819,0,0,0
3,42,0.1782,0,0,0
3,43,0.1840,0,0,0
3,44,0.1852,0,0,0
3,45,0.1890,0,0,0
3,46,0.1833,0,0,0
3,47,0.1829,0,0,0
3,48,0.1869,0,0,0
3,49,0.1835,0,0,0
3,50,0.1792,0,0,0
3,51,0.1843,0,0,0
3,52,0.1815,0,0,0
3,53,0.1828,0,0,0
3,54,0.1834,0,0,0
3,55,0.1864,0,0,0
3,56,0.1844,0,0,0
3,57,0.1825,0,0,0
3,58,0.1801,0,0,0
3,59,0.1854,0,0,0
3,60,0.1841,0,0,0
3,61,0.1865,0,0,0
3,62,0.1821,0,0,0
3,63,0.1833,0,0,0
3,64,0.1803,0,0,0
3,65,0.1854,0,0,0
3,66,0.1840,0,0,0
3,67,0.1818,0,0,0
3,68,0.1833,0,0,0
3,69,0.1811,0,0,0
3,70,0.1807,0,0,0
3,71,0.1850,0,0,0
3,72,0.1808,0,0,0
3,73,0.1832,0,0,0
3,74,0.1844,0,0,0
