training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.2158,0,0,0
0,1,0.2110,0,0,0
0,2,0.2152,0,0,0
0,3,0.2092,0,0,0
0,4,0.2109,0,0,0
0,5,0.2128,0,0,0
0,6,0.2133,0,0,0
0,7,0.2142,0,0,0
0,8,0.2137,0,0,0
0,9,0.2138,0,0,0
0,10,0.2096,0,0,0
0,11,0.2100,0,0,0
0,12,0.2102,0,0,0
0,13,0.2100,0,0,0
0,14,0.2073,0,0,0
0,15,0.2123,0,0,0
0,16,0.2131,0,0,0
0,17,0.2098,0,0,0
0,18,0.2096,0,0,0
0,19,0.2107,0,0,0
0,20,0.2129,0,0,0
0,21,0.2083,0,0,0
0,22,0.2082,0,0,0
0,23,0.2123,0,0,0
0,24,0.2101,0,0,0
0,25,0.2063,0,0,0
0,26,0.2097,0,0,0
0,27,0.2142,0,0,0
0,28,0.2151,0,0,0
0,29,0.2118,0,0,0
0,30,0.2085,0,0,0
0,31,0.2082,0,0,0
0,32,0.2165,0,0,0
0,33,0.2062,0,0,0
0,34,0.2092,0,0,0
0,35,0.2126,0,0,0
0,36,0.2094,0,0,0
0,37,0.2097,0,0,0
0,38,0.2131,0,0,0
0,39,0.2125,0,0,0
0,40,0.2111,0,0,0
0,41,0.2135,0,0,0
0,42,0.2138,0,0,0
0,43,0.2123,0,0,0
0,44,0.2072,0,0,0
0,45,0.2137,0,0,0
0,46,0.2089,0,0,0
0,47,0.2110,0,0,0
0,48,0.2119,0,0,0
0,49,0.2110,0,0,0
0,50,0.2115,0,0,0
0,51,0.2111,0,0,0
0,52,0.2121,0,0,0
0,53,0.2160,0,0,0
0,54,0.2097,0,0,0
0,55,0.2118,0,0,0
0,56,0.2146,0,0,0
0,57,0.2086,0,0,0
0,58,0.2089,0,0,0
0,59,0.2129,0,0,0
0,60,0.2129,0,0,0
0,61,0.2168,0,0,0
0,62,0.2113,0,0,0
0,63,0.2107,0,0,0
0,64,0.2060,0,0,0
0,65,0.2146,0,0,0
0,66,0.2126,0,0,0
0,67,0.2101,0,0,0
0,68,0.2101,0,0,0
0,69,0.2129,0,0,0
0,70,0.2154,0,0,0
0,71,0.2108,0,0,0
0,72,0.2096,0,0,0
0,73,0.2105,0,0,0
0,74,0.2117,0,0,0
0,75,0.2103,0,0,0
0,76,0.2115,0,0,0
0,77,0.2119,0,0,0
0,78,0.2125,0,0,0
0,79,0.2096,0,0,0
0,80,0.2176,0,0,0
0,81,0.2124,0,0,0
0,82,0.2105,0,0,0
0,83,0.2111,0,0,0
0,84,0.2086,0,0,0
0,85,0.2141,0,0,0
0,86,0.2115,0,0,0
0,87,0.2095,0,0,0
0,88,0.2146,0,0,0
0,89,0.2105,0,0,0
0,90,0.2111,0,0,0
0,91,0.2105,0,0,0
0,92,0.2087,0,0,0
0,93,0.2106,0,0,0
0,94,0.2120,0,0,0
0,95,0.2096,0,0,0
0,96,0.2091,0,0,0
0,97,0.2137,0,0,0
0,98,0.2101,0,0,0
0,99,0.2085,0,0,0
0,100,0.2177,0,0,0
0,101,0.2109,0,0,0
0,102,0.2134,0,0,0
0,103,0.2097,0,0,0
0,104,0.2129,0,0,0
0,105,0.2138,0,0,0
0,106,0.2146,0,0,0
0,107,0.2143,0,0,0
0,108,0.2131,0,0,0
0,109,0.2136,0,0,0
0,110,0.2069,0,0,0
0,111,0.2119,0,0,0
0,112,0.2072,0,0,0
0,113,0.2091,0,0,0
0,114,0.2136,0,0,0
0,115,0.2079,0,0,0
0,116,0.2143,0,0,0
0,117,0.2081,0,0,0
0,118,0.2090,0,0,0
0,119,0.2127,0,0,0
1,0,0.0151,0,0,0
1,1,0.0176,0,0,0
1,2,0.0157,0,0,0
1,3,0.0162,0,0,0
1,4,0.0157,0,0,0
1,5,0.0156,0,0,0
1,6,0.0152,0,0,0
1,7,0.0156,0,0,0
1,8,0.0170,0,0,0
1,9,0.0164,0,0,0
1,10,0.0160,0,0,0
1,11,0.0155,0,0,0
1,12,0.0166,0,0,0
1,13,0.0169,0,0,0
1,14,0.0197,0,0,0
1,15,0.0169,0,0,0
1,16,0.0160,0,0,0
1,17,0.0162,0,0,0
1,18,0.0151,0,0,0
1,19,0.0158,0,0,0
1,20,0.0165,0,0,0
1,21,0.0156,0,0,0
1,22,0.0168,0,0,0
1,23,0.0150,0,0,0
1,24,0.0158,0,0,0
1,25,0.0174,0,0,0
1,26,0.0155,0,0,0
1,27,0.0164,0,0,0
1,28,0.0163,0,0,0
1,29,0.0168,0,0,0
1,30,0.0152,0,0,0
1,31,0.0170,0,0,0
1,32,0.0169,0,0,0
1,33,0.0165,0,0,0
1,34,0.0152,0,0,0
1,35,0.0169,0,0,0
1,36,0.0162,0,0,0
1,37,0.0164,0,0,0
1,38,0.0159,0,0,0
1,39,0.0178,0,0,0
1,40,0.0163,0,0,0
1,41,0.0164,0,0,0
1,42,0.0153,0,0,0
1,43,0.0162,0,0,0
1,44,0.0155,0,0,0
1,45,0.0155,0,0,0
1,46,0.0158,0,0,0
1,47,0.0168,0,0,0
1,48,0.0161,0,0,0
1,49,0.0178,0,0,0
1,50,0.0162,0,0,0
1,51,0.0169,0,0,0
1,52,0.0159,0,0,0
1,53,0.0165,0,0,0
1,54,0.0162,0,0,0
1,55,0.0172,0,0,0
1,56,0.0158,0,0,0
1,57,0.0169,0,0,0
1,58,0.0180,0,0,0
1,59,0.0144,0,0,0
1,60,0.0164,0,0,0
1,61,0.0165,0,0,0
1,62,0.0163,0,0,0
1,63,0.0156,0,0,0
1,64,0.0172,0,0,0
1,65,0.0166,0,0,0
1,66,0.0166,0,0,0
1,67,0.0171,0,0,0
1,68,0.0164,0,0,0
1,69,0.0160,0,0,0
1,70,0.0172,0,0,0
1,71,0.0151,0,0,0
1,72,0.0181,0,0,0
1,73,0.0179,0,0,0
1,74,0.0177,0,0,0
1,75,0.0156,0,0,0
1,76,0.0140,0,0,0
1,77,0.0164,0,0,0
1,78,0.0139,0,0,0
1,79,0.0159,0,0,0
1,80,0.0156,0,0,0
1,81,0.0180,0,0,0
1,82,0.0167,0,0,0
1,83,0.0170,0,0,0
1,84,0.0160,0,0,0
1,85,0.0151,0,0,0
1,86,0.0165,0,0,0
1,87,0.0154,0,0,0
1,88,0.0161,0,0,0
1,89,0.0159,0,0,0
1,90,0.0160,0,0,0
1,91,0.0168,0,0,0
1,92,0.0163,0,0,0
1,93,0.0165,0,0,0
1,94,0.0160,0,0,0
1,95,0.0151,0,0,0
1,96,0.0169,0,0,0
1,97,0.0176,0,0,0
1,98,0.0159,0,0,0
1,99,0.0155,0,0,0
1,100,0.0154,0,0,0
1,101,0.0162,0,0,0
1,102,0.0159,0,0,0
1,103,0.0154,0,0,0
1,104,0.0161,0,0,0
1,105,0.0135,0,0,0
1,106,0.0163,0,0,0
1,107,0.0135,0,0,0
1,108,0.0162,0,0,0
1,109,0.0137,0,0,0
1,110,0.0182,0,0,0
1,111,0.0170,0,0,0
1,112,0.0164,0,0,0
1,113,0.0151,0,0,0
1,114,0.0159,0,0,0
1,115,0.0155,0,0,0
1,116,0.0160,0,0,0
1,117,0.0153,0,0,0
1,118,0.0165,0,0,0
1,119,0.0179,0,0,0
2,0,0.0023,0,0,0
2,1,0.0031,0,0,0
2,2,0.0026,0,0,0
2,3,0.0027,0,0,0
2,4,0.0020,0,0,0
2,5,0.0022,0,0,0
2,6,0.0036,0,0,0
2,7,0.0022,0,0,0
2,8,0.0020,0,0,0
2,9,0.0022,0,0,0
2,10,0.0025,0,0,0
2,11,0.0031,0,0,0
2,12,0.0022,0,0,0
2,13,0.0028,0,0,0
2,14,0.0020,0,0,0
2,15,0.0026,0,0,0
2,16,0.0028,0,0,0
2,17,0.0033,0,0,0
2,18,0.0025,0,0,0
2,19,0.0020,0,0,0
2,20,0.0023,0,0,0
2,21,0.0032,0,0,0
2,22,0.0035,0,0,0
2,23,0.0028,0,0,0
2,24,0.0027,0,0,0
2,25,0.0033,0,0,0
2,26,0.0032,0,0,0
2,27,0.0018,0,0,0
2,28,0.0028,0,0,0
2,29,0.0030,0,0,0
2,30,0.0023,0,0,0
2,31,0.0028,0,0,0
2,32,0.0023,0,0,0
2,33,0.0016,0,0,0
2,34,0.0022,0,0,0
2,35,0.0028,0,0,0
2,36,0.0017,0,0,0
2,37,0.0025,0,0,0
2,38,0.0027,0,0,0
2,39,0.0020,0,0,0
2,40,0.0028,0,0,0
2,41,0.0031,0,0,0
2,42,0.0029,0,0,0
2,43,0.0027,0,0,0
2,44,0.0028,0,0,0
2,45,0.0030,0,0,0
2,46,0.0028,0,0,0
2,47,0.0023,0,0,0
2,48,0.0021,0,0,0
2,49,0.0026,0,0,0
2,50,0.0024,0,0,0
2,51,0.0028,0,0,0
2,52,0.0021,0,0,0
2,53,0.0028,0,0,0
2,54,0.0015,0,0,0
2,55,0.0021,0,0,0
2,56,0.0026,0,0,0
2,57,0.0028,0,0,0
2,58,0.0026,0,0,0
2,59,0.0022,0,0,0
2,60,0.0022,0,0,0
2,61,0.0020,0,0,0
2,62,0.0025,0,0,0
2,63,0.0021,0,0,0
2,64,0.0032,0,0,0
2,65,0.0028,0,0,0
2,66,0.0022,0,0,0
2,67,0.0019,0,0,0
2,68,0.0020,0,0,0
2,69,0.0026,0,0,0
2,70,0.0020,0,0,0
2,71,0.0035,0,0,0
2,72,0.0023,0,0,0
2,73,0.0020,0,0,0
2,74,0.0029,0,0,0
2,75,0.0028,0,0,0
2,76,0.0029,0,0,0
2,77,0.0020,0,0,0
2,78,0.0028,0,0,0
2,79,0.0027,0,0,0
2,80,0.0021,0,0,0
2,81,0.0033,0,0,0
2,82,0.0024,0,0,0
2,83,0.0020,0,0,0
2,84,0.0031,0,0,0
2,85,0.0020,0,0,0
2,86,0.0028,0,0,0
2,87,0.0026,0,0,0
2,88,0.0030,0,0,0
2,89,0.0028,0,0,0
2,90,0.0031,0,0,0
2,91,0.0028,0,0,0
2,92,0.0025,0,0,0
2,93,0.0024,0,0,0
2,94,0.0029,0,0,0
2,95,0.0031,0,0,0
2,96,0.0027,0,0,0
2,97,0.0028,0,0,0
2,98,0.0020,0,0,0
2,99,0.0024,0,0,0
2,100,0.0025,0,0,0
2,101,0.0020,0,0,0
2,102,0.0030,0,0,0
2,103,0.0028,0,0,0
2,104,0.0029,0,0,0
2,105,0.0030,0,0,0
2,106,0.0035,0,0,0
2,107,0.0028,0,0,0
2,108,0.0030,0,0,0
2,109,0.0025,0,0,0
2,110,0.0024,0,0,0
2,111,0.0026,0,0,0
2,112,0.0022,0,0,0
2,113,0.0028,0,0,0
2,114,0.0032,0,0,0
2,115,0.0036,0,0,0
2,116,0.0026,0,0,0
2,117,0.0027,0,0,0
2,118,0.0023,0,0,0
2,119,0.0020,0,0,0
3,0,0.1954,0,0,0
3,1,0.1914,0,0,0
3,2,0.1963,0,0,0
3,3,0.1900,0,0,0
3,4,0.1940,0,0,0
3,5,0.1905,0,0,0
3,6,0.1934,0,0,0
3,7,0.1943,0,0,0
3,8,0.1908,0,0,0
3,9,0.1912,0,0,0
3,10,0.1907,0,0,0
3,11,0.1920,0,0,0
3,12,0.1952,0,0,0
3,13,0.1909,0,0,0
3,14,0.1877,0,0,0
3,15,0.1920,0,0,0
3,16,0.1932,0,0,0
3,17,0.1937,0,0,0
3,18,0.1972,0,0,0
3,19,0.1860,0,0,0
3,20,0.1905,0,0,0
3,21,0.1942,0,0,0
3,22,0.1942,0,0,0
3,23,0.1904,0,0,0
3,24,0.1916,0,0,0
3,25,0.1914,0,0,0
3,26,0.1911,0,0,0
3,27,0.1912,0,0,0
3,28,0.1900,0,0,0
3,29,0.1923,0,0,0
3,30,0.1896,0,0,0
3,31,0.1918,0,0,0
3,32,0.1929,0,0,0
3,33,0.1958,0,0,0
3,34,0.1934,0,0,0
3,35,0.1924,0,0,0
3,36,0.1989,0,0,0
3,37,0.1887,0,0,0
3,38,0.1896,0,0,0
3,39,0.1955,0,0,0
3,40,0.1949,0,0,0
3,41,0.1969,0,0,0
3,42,0.1937,0,0,0
3,43,0.1950,0,0,0
3,44,0.1911,0,0,0
3,45,0.1964,0,0,0
3,46,0.1903,0,0,0
3,47,0.1918,0,0,0
3,48,0.1951,0,0,0
3,49,0.1947,0,0,0
3,50,0.1926,0,0,0
3,51,0.1922,0,0,0
3,52,0.1918,0,0,0
3,53,0.1917,0,0,0
3,54,0.1930,0,0,0
3,55,0.1899,0,0,0
3,56,0.1931,0,0,0
3,57,0.1901,0,0,0
3,58,0.1888,0,0,0
3,59,0.1934,0,0,0
3,60,0.1934,0,0,0
3,61,0.1922,0,0,0
3,62,0.1974,0,0,0
3,63,0.1905,0,0,0
3,64,0.1892,0,0,0
3,65,0.1965,0,0,0
3,66,0.1920,0,0,0
3,67,0.1915,0,0,0
3,68,0.1910,0,0,0
3,69,0.1939,0,0,0
3,70,0.1944,0,0,0
3,71,0.1985,0,0,0
3,72,0.1937,0,0,0
3,73,0.1955,0,0,0
3,74,0.1930,0,0,0
3,75,0.1924,0,0,0
3,76,0.1909,0,0,0
3,77,0.1894,0,0,0
3,78,0.1949,0,0,0
3,79,0.1951,0,0,0
3,80,0.1944,0,0,0
3,81,0.1951,0,0,0
3,82,0.1944,0,0,0
3,83,0.1940,0,0,0
3,84,0.1947,0,0,0
