training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3501,0,0,0
0,1,0.5983,0,0,0
0,2,0.7054,0,0,0
0,3,0.7589,0,0,0
0,4,0.7882,0,0,0
0,5,0.8115,0,0,0
0,6,0.8278,0,0,0
0,7,0.8379,0,0,0
0,8,0.8471,0,0,0
0,9,0.8562,0,0,0
0,10,0.8608,0,0,0
0,11,0.8670,0,0,0
0,12,0.8724,0,0,0
0,13,0.8758,0,0,0
0,14,0.8825,0,0,0
0,15,0.8839,0,0,0
0,16,0.8856,0,0,0
0,17,0.8876,0,0,0
0,18,0.8923,0,0,0
0,19,0.8948,0,0,0
0,20,0.8977,0,0,0
0,21,0.8980,0,0,0
0,22,0.9009,0,0,0
0,23,0.9022,0,0,0
0,24,0.9036,0,0,0
0,25,0.9054,0,0,0
0,26,0.9067,0,0,0
0,27,0.9070,0,0,0
0,28,0.9099,0,0,0
0,29,0.9102,0,0,0
1,0,0.6917,0,0,0
1,1,0.8226,0,0,0
1,2,0.8476,0,0,0
1,3,0.8643,0,0,0
1,4,0.8724,0,0,0
1,5,0.8794,0,0,0
1,6,0.8833,0,0,0
1,7,0.8904,0,0,0
1,8,0.8929,0,0,0
1,9,0.8958,0,0,0
1,10,0.8983,0,0,0
1,11,0.9026,0,0,0
1,12,0.9029,0,0,0
1,13,0.9079,0,0,0
1,14,0.9089,0,0,0
1,15,0.9103,0,0,0
1,16,0.9110,0,0,0
1,17,0.9130,0,0,0
1,18,0.9155,0,0,0
1,19,0.9146,0,0,0
1,20,0.9173,0,0,0
1,21,0.9191,0,0,0
1,22,0.9202,0,0,0
1,23,0.9214,0,0,0
1,24,0.9207,0,0,0
1,25,0.9246,0,0,0
1,26,0.9226,0,0,0
1,27,0.9245,0,0,0
1,28,0.9253,0,0,0
1,29,0.9265,0,0,0
2,0,0.6999,0,0,0
2,1,0.8276,0,0,0
2,2,0.8557,0,0,0
2,3,0.8709,0,0,0
2,4,0.8782,0,0,0
2,5,0.8856,0,0,0
2,6,0.8908,0,0,0
2,7,0.8956,0,0,0
2,8,0.9004,0,0,0
2,9,0.9004,0,0,0
2,10,0.9064,0,0,0
2,11,0.9086,0,0,0
