training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3454,0,0,0
0,1,0.6051,0,0,0
0,2,0.7029,0,0,0
0,3,0.7577,0,0,0
0,4,0.7884,0,0,0
0,5,0.8078,0,0,0
0,6,0.8230,0,0,0
0,7,0.8351,0,0,0
0,8,0.8466,0,0,0
0,9,0.8518,0,0,0
0,10,0.8594,0,0,0
0,11,0.8655,0,0,0
0,12,0.8686,0,0,0
0,13,0.8739,0,0,0
0,14,0.8781,0,0,0
0,15,0.8817,0,0,0
0,16,0.8845,0,0,0
0,17,0.8873,0,0,0
0,18,0.8892,0,0,0
0,19,0.8906,0,0,0
0,20,0.8938,0,0,0
0,21,0.8956,0,0,0
0,22,0.8989,0,0,0
0,23,0.9011,0,0,0
0,24,0.9014,0,0,0
0,25,0.9050,0,0,0
0,26,0.9066,0,0,0
0,27,0.9062,0,0,0
0,28,0.9089,0,0,0
0,29,0.9089,0,0,0
1,0,0.6740,0,0,0
1,1,0.8145,0,0,0
1,2,0.8417,0,0,0
1,3,0.8574,0,0,0
1,4,0.8715,0,0,0
1,5,0.8773,0,0,0
1,6,0.8835,0,0,0
1,7,0.8875,0,0,0
1,8,0.8914,0,0,0
1,9,0.8956,0,0,0
1,10,0.8975,0,0,0
1,11,0.9016,0,0,0
1,12,0.9040,0,0,0
1,13,0.9066,0,0,0
1,14,0.9084,0,0,0
1,15,0.9094,0,0,0
1,16,0.9123,0,0,0
1,17,0.9129,0,0,0
1,18,0.9145,0,0,0
1,19,0.9169,0,0,0
1,20,0.9169,0,0,0
1,21,0.9190,0,0,0
1,22,0.9189,0,0,0
1,23,0.9206,0,0,0
1,24,0.9215,0,0,0
1,25,0.9203,0,0,0
1,26,0.9226,0,0,0
1,27,0.9238,0,0,0
1,28,0.9250,0,0,0
1,29,0.9244,0,0,0
2,0,0.7017,0,0,0
2,1,0.8372,0,0,0
2,2,0.8608,0,0,0
2,3,0.8756,0,0,0
2,4,0.8837,0,0,0
2,5,0.8911,0,0,0
2,6,0.8954,0,0,0
