training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3484,0,0,0
0,1,0.5938,0,0,0
0,2,0.7001,0,0,0
0,3,0.7553,0,0,0
0,4,0.7879,0,0,0
0,5,0.8095,0,0,0
0,6,0.8248,0,0,0
0,7,0.8343,0,0,0
0,8,0.8458,0,0,0
0,9,0.8558,0,0,0
0,10,0.8591,0,0,0
0,11,0.8668,0,0,0
0,12,0.8713,0,0,0
0,13,0.8732,0,0,0
0,14,0.8785,0,0,0
0,15,0.8808,0,0,0
0,16,0.8850,0,0,0
0,17,0.8871,0,0,0
0,18,0.8898,0,0,0
0,19,0.8918,0,0,0
0,20,0.8955,0,0,0
0,21,0.8976,0,0,0
0,22,0.8982,0,0,0
0,23,0.9001,0,0,0
0,24,0.9018,0,0,0
0,25,0.9036,0,0,0
0,26,0.9040,0,0,0
0,27,0.9070,0,0,0
0,28,0.9075,0,0,0
0,29,0.9103,0,0,0
1,0,0.6899,0,0,0
1,1,0.7991,0,0,0
1,2,0.8161,0,0,0
1,3,0.8229,0,0,0
1,4,0.8285,0,0,0
1,5,0.8287,0,0,0
1,6,0.8328,0,0,0
1,7,0.8338,0,0,0
1,8,0.8351,0,0,0
1,9,0.8332,0,0,0
1,10,0.8361,0,0,0
1,11,0.8370,0,0,0
1,12,0.8370,0,0,0
1,13,0.8369,0,0,0
1,14,0.8365,0,0,0
1,15,0.8385,0,0,0
1,16,0.8389,0,0,0
1,17,0.8393,0,0,0
1,18,0.8384,0,0,0
1,19,0.8384,0,0,0
1,20,0.8381,0,0,0
1,21,0.8397,0,0,0
1,22,0.8403,0,0,0
1,23,0.8403,0,0,0
1,24,0.8409,0,0,0
1,25,0.8408,0,0,0
1,26,0.8392,0,0,0
1,27,0.8421,0,0,0
1,28,0.8430,0,0,0
1,29,0.8426,0,0,0
2,0,0.6651,0,0,0
2,1,0.7935,0,0,0
2,2,0.8138,0,0,0
2,3,0.8256,0,0,0
2,4,0.8300,0,0,0
2,5,0.8316,0,0,0
2,6,0.8365,0,0,0
2,7,0.8363,0,0,0
2,8,0.8384,0,0,0
2,9,0.8389,0,0,0
