training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.2980,0,0,0
0,1,0.5864,0,0,0
0,2,0.6976,0,0,0
0,3,0.7481,0,0,0
0,4,0.7775,0,0,0
0,5,0.7970,0,0,0
0,6,0.8121,0,0,0
0,7,0.8251,0,0,0
0,8,0.8319,0,0,0
0,9,0.8382,0,0,0
0,10,0.8477,0,0,0
0,11,0.8514,0,0,0
0,12,0.8559,0,0,0
0,13,0.8600,0,0,0
0,14,0.8665,0,0,0
0,15,0.8701,0,0,0
0,16,0.8709,0,0,0
0,17,0.8729,0,0,0
0,18,0.8762,0,0,0
0,19,0.8813,0,0,0
0,20,0.8805,0,0,0
0,21,0.8840,0,0,0
0,22,0.8850,0,0,0
0,23,0.8873,0,0,0
0,24,0.8876,0,0,0
0,25,0.8899,0,0,0
0,26,0.8930,0,0,0
0,27,0.8902,0,0,0
0,28,0.8943,0,0,0
0,29,0.8962,0,0,0
1,0,0.5926,0,0,0
1,1,0.7645,0,0,0
1,2,0.8026,0,0,0
1,3,0.8209,0,0,0
1,4,0.8348,0,0,0
1,5,0.8482,0,0,0
1,6,0.8532,0,0,0
1,7,0.8580,0,0,0
1,8,0.8658,0,0,0
1,9,0.8685,0,0,0
1,10,0.8727,0,0,0
1,11,0.8751,0,0,0
1,12,0.8778,0,0,0
1,13,0.8802,0,0,0
1,14,0.8828,0,0,0
1,15,0.8867,0,0,0
1,16,0.8880,0,0,0
1,17,0.8887,0,0,0
1,18,0.8913,0,0,0
1,19,0.8923,0,0,0
1,20,0.8938,0,0,0
1,21,0.8948,0,0,0
1,22,0.8961,0,0,0
1,23,0.8979,0,0,0
1,24,0.8995,0,0,0
1,25,0.9006,0,0,0
1,26,0.9015,0,0,0
1,27,0.9032,0,0,0
1,28,0.9032,0,0,0
1,29,0.9043,0,0,0
2,0,0.5386,0,0,0
2,1,0.7437,0,0,0
2,2,0.7956,0,0,0
2,3,0.8179,0,0,0
2,4,0.8352,0,0,0
2,5,0.8453,0,0,0
2,6,0.8528,0,0,0
2,7,0.8595,0,0,0
2,8,0.8631,0,0,0
2,9,0.8698,0,0,0
2,10,0.8721,0,0,0
2,11,0.8772,0,0,0
2,12,0.8803,0,0,0
2,13,0.8816,0,0,0
2,14,0.8845,0,0,0
2,15,0.8853,0,0,0
2,16,0.8878,0,0,0
2,17,0.8903,0,0,0
2,18,0.8913,0,0,0
2,19,0.8932,0,0,0
2,20,0.8942,0,0,0
2,21,0.8960,0,0,0
2,22,0.8978,0,0,0
2,23,0.8974,0,0,0
2,24,0.8996,0,0,0
2,25,0.8995,0,0,0
2,26,0.9025,0,0,0
2,27,0.9035,0,0,0
2,28,0.9048,0,0,0
2,29,0.9062,0,0,0
3,0,0.5592,0,0,0
3,1,0.7458,0,0,0
3,2,0.7932,0,0,0
3,3,0.8164,0,0,0
3,4,0.8314,0,0,0
3,5,0.8417,0,0,0
3,6,0.8503,0,0,0
3,7,0.8594,0,0,0
3,8,0.8621,0,0,0
3,9,0.8659,0,0,0
3,10,0.8715,0,0,0
3,11,0.8761,0,0,0
3,12,0.8770,0,0,0
3,13,0.8792,0,0,0
3,14,0.8810,0,0,0
3,15,0.8851,0,0,0
3,16,0.8845,0,0,0
3,17,0.8876,0,0,0
3,18,0.8881,0,0,0
3,19,0.8933,0,0,0
3,20,0.8912,0,0,0
3,21,0.8943,0,0,0
3,22,0.8944,0,0,0
3,23,0.8968,0,0,0
3,24,0.8977,0,0,0
3,25,0.8990,0,0,0
3,26,0.9009,0,0,0
3,27,0.9015,0,0,0
3,28,0.9025,0,0,0
3,29,0.9028,0,0,0
4,0,0.5301,0,0,0
4,1,0.7358,0,0,0
4,2,0.7857,0,0,0
4,3,0.8112,0,0,0
4,4,0.8287,0,0,0
4,5,0.8390,0,0,0
4,6,0.8482,0,0,0
4,7,0.8540,0,0,0
4,8,0.8615,0,0,0
4,9,0.8659,0,0,0
4,10,0.8710,0,0,0
4,11,0.8737,0,0,0
4,12,0.8745,0,0,0
4,13,0.8788,0,0,0
4,14,0.8807,0,0,0
4,15,0.8811,0,0,0
4,16,0.8866,0,0,0
4,17,0.8870,0,0,0
4,18,0.8913,0,0,0
4,19,0.8918,0,0,0
4,20,0.8912,0,0,0
4,21,0.8938,0,0,0
4,22,0.8948,0,0,0
4,23,0.8946,0,0,0
4,24,0.8965,0,0,0
4,25,0.8988,0,0,0
4,26,0.8987,0,0,0
4,27,0.8993,0,0,0
4,28,0.9010,0,0,0
4,29,0.9030,0,0,0
5,0,0.5020,0,0,0
5,1,0.7232,0,0,0
5,2,0.7773,0,0,0
5,3,0.8045,0,0,0
5,4,0.8240,0,0,0
5,5,0.8341,0,0,0
5,6,0.8443,0,0,0
5,7,0.8519,0,0,0
5,8,0.8582,0,0,0
5,9,0.8626,0,0,0
5,10,0.8667,0,0,0
5,11,0.8708,0,0,0
5,12,0.8726,0,0,0
5,13,0.8787,0,0,0
5,14,0.8800,0,0,0
5,15,0.8820,0,0,0
5,16,0.8846,0,0,0
5,17,0.8849,0,0,0
5,18,0.8891,0,0,0
5,19,0.8894,0,0,0
5,20,0.8913,0,0,0
5,21,0.8933,0,0,0
5,22,0.8944,0,0,0
5,23,0.8955,0,0,0
5,24,0.8960,0,0,0
5,25,0.8970,0,0,0
5,26,0.8981,0,0,0
5,27,0.8993,0,0,0
5,28,0.9015,0,0,0
5,29,0.9036,0,0,0
6,0,0.5325,0,0,0
6,1,0.7284,0,0,0
6,2,0.7827,0,0,0
6,3,0.8101,0,0,0
6,4,0.8267,0,0,0
6,5,0.8360,0,0,0
6,6,0.8472,0,0,0
6,7,0.8563,0,0,0
6,8,0.8616,0,0,0
6,9,0.8678,0,0,0
6,10,0.8733,0,0,0
6,11,0.8740,0,0,0
6,12,0.8783,0,0,0
6,13,0.8807,0,0,0
6,14,0.8858,0,0,0
6,15,0.8847,0,0,0
6,16,0.8871,0,0,0
6,17,0.8893,0,0,0
6,18,0.8924,0,0,0
6,19,0.8920,0,0,0
6,20,0.8944,0,0,0
6,21,0.8963,0,0,0
6,22,0.8979,0,0,0
6,23,0.8982,0,0,0
6,24,0.8994,0,0,0
6,25,0.9002,0,0,0
6,26,0.9003,0,0,0
6,27,0.9012,0,0,0
6,28,0.9027,0,0,0
6,29,0.9042,0,0,0
7,0,0.5094,0,0,0
7,1,0.7176,0,0,0
7,2,0.7754,0,0,0
7,3,0.8046,0,0,0
7,4,0.8233,0,0,0
7,5,0.8347,0,0,0
7,6,0.8447,0,0,0
7,7,0.8515,0,0,0
7,8,0.8592,0,0,0
7,9,0.8631,0,0,0
7,10,0.8692,0,0,0
7,11,0.8713,0,0,0
7,12,0.8744,0,0,0
7,13,0.8765,0,0,0
7,14,0.8801,0,0,0
7,15,0.8819,0,0,0
7,16,0.8848,0,0,0
7,17,0.8867,0,0,0
7,18,0.8889,0,0,0
7,19,0.8920,0,0,0
7,20,0.8912,0,0,0
7,21,0.8946,0,0,0
7,22,0.8939,0,0,0
7,23,0.8964,0,0,0
7,24,0.8989,0,0,0
7,25,0.8988,0,0,0
7,26,0.9002,0,0,0
7,27,0.9012,0,0,0
7,28,0.9023,0,0,0
7,29,0.9023,0,0,0
8,0,0.4565,0,0,0
8,1,0.6854,0,0,0
8,2,0.7515,0,0,0
8,3,0.7807,0,0,0
8,4,0.8014,0,0,0
8,5,0.8165,0,0,0
8,6,0.8286,0,0,0
8,7,0.8349,0,0,0
8,8,0.8436,0,0,0
8,9,0.8512,0,0,0
8,10,0.8550,0,0,0
8,11,0.8577,0,0,0
8,12,0.8616,0,0,0
8,13,0.8658,0,0,0
8,14,0.8691,0,0,0
8,15,0.8711,0,0,0
8,16,0.8734,0,0,0
8,17,0.8757,0,0,0
8,18,0.8781,0,0,0
8,19,0.8798,0,0,0
8,20,0.8809,0,0,0
8,21,0.8830,0,0,0
8,22,0.8848,0,0,0
8,23,0.8857,0,0,0
8,24,0.8897,0,0,0
8,25,0.8905,0,0,0
8,26,0.8905,0,0,0
8,27,0.8914,0,0,0
8,28,0.8925,0,0,0
8,29,0.8946,0,0,0
9,0,0.4913,0,0,0
9,1,0.7012,0,0,0
9,2,0.7614,0,0,0
9,3,0.7935,0,0,0
