training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3461,0,0,0
0,1,0.5984,0,0,0
0,2,0.7063,0,0,0
0,3,0.7565,0,0,0
0,4,0.7882,0,0,0
0,5,0.8068,0,0,0
0,6,0.8248,0,0,0
0,7,0.8359,0,0,0
0,8,0.8463,0,0,0
0,9,0.8542,0,0,0
0,10,0.8606,0,0,0
0,11,0.8661,0,0,0
0,12,0.8732,0,0,0
0,13,0.8754,0,0,0
0,14,0.8800,0,0,0
0,15,0.8801,0,0,0
0,16,0.8848,0,0,0
0,17,0.8895,0,0,0
0,18,0.8911,0,0,0
0,19,0.8937,0,0,0
0,20,0.8940,0,0,0
0,21,0.8978,0,0,0
0,22,0.9003,0,0,0
0,23,0.9014,0,0,0
0,24,0.9036,0,0,0
0,25,0.9033,0,0,0
0,26,0.9060,0,0,0
0,27,0.9084,0,0,0
0,28,0.9101,0,0,0
0,29,0.9098,0,0,0
1,0,0.6871,0,0,0
1,1,0.8191,0,0,0
1,2,0.8492,0,0,0
1,3,0.8623,0,0,0
1,4,0.8713,0,0,0
1,5,0.8789,0,0,0
1,6,0.8841,0,0,0
1,7,0.8886,0,0,0
1,8,0.8923,0,0,0
1,9,0.8949,0,0,0
1,10,0.8991,0,0,0
1,11,0.9014,0,0,0
1,12,0.9025,0,0,0
1,13,0.9065,0,0,0
1,14,0.9083,0,0,0
1,15,0.9094,0,0,0
1,16,0.9095,0,0,0
1,17,0.9130,0,0,0
1,18,0.9135,0,0,0
1,19,0.9146,0,0,0
1,20,0.9152,0,0,0
1,21,0.9161,0,0,0
1,22,0.9196,0,0,0
1,23,0.9185,0,0,0
1,24,0.9203,0,0,0
1,25,0.9204,0,0,0
1,26,0.9211,0,0,0
1,27,0.9232,0,0,0
1,28,0.9236,0,0,0
1,29,0.9240,0,0,0
2,0,0.7026,0,0,0
2,1,0.8347,0,0,0
2,2,0.8592,0,0,0
2,3,0.8731,0,0,0
2,4,0.8809,0,0,0
2,5,0.8872,0,0,0
2,6,0.8942,0,0,0
2,7,0.8966,0,0,0
2,8,0.9006,0,0,0
2,9,0.9029,0,0,0
2,10,0.9055,0,0,0
2,11,0.9084,0,0,0
2,12,0.9109,0,0,0
2,13,0.9116,0,0,0
2,14,0.9149,0,0,0
2,15,0.9151,0,0,0
2,16,0.9176,0,0,0
2,17,0.9174,0,0,0
2,18,0.9202,0,0,0
2,19,0.9210,0,0,0
2,20,0.9229,0,0,0
2,21,0.9203,0,0,0
2,22,0.9250,0,0,0
2,23,0.9249,0,0,0
2,24,0.9265,0,0,0
2,25,0.9260,0,0,0
2,26,0.9275,0,0,0
2,27,0.9290,0,0,0
2,28,0.9290,0,0,0
2,29,0.9288,0,0,0
3,0,0.7054,0,0,0
3,1,0.8317,0,0,0
3,2,0.8569,0,0,0
3,3,0.8730,0,0,0
3,4,0.8837,0,0,0
3,5,0.8900,0,0,0
3,6,0.8937,0,0,0
3,7,0.8996,0,0,0
3,8,0.9035,0,0,0
3,9,0.9039,0,0,0
3,10,0.9086,0,0,0
3,11,0.9117,0,0,0
3,12,0.9126,0,0,0
3,13,0.9143,0,0,0
3,14,0.9163,0,0,0
3,15,0.9189,0,0,0
3,16,0.9190,0,0,0
3,17,0.9224,0,0,0
3,18,0.9225,0,0,0
3,19,0.9221,0,0,0
3,20,0.9235,0,0,0
3,21,0.9254,0,0,0
3,22,0.9271,0,0,0
3,23,0.9276,0,0,0
3,24,0.9265,0,0,0
3,25,0.9297,0,0,0
3,26,0.9308,0,0,0
3,27,0.9307,0,0,0
3,28,0.9307,0,0,0
3,29,0.9304,0,0,0
4,0,0.7254,0,0,0
4,1,0.8448,0,0,0
4,2,0.8695,0,0,0
4,3,0.8832,0,0,0
4,4,0.8908,0,0,0
4,5,0.8975,0,0,0
4,6,0.9016,0,0,0
4,7,0.9069,0,0,0
4,8,0.9102,0,0,0
4,9,0.9126,0,0,0
4,10,0.9144,0,0,0
4,11,0.9158,0,0,0
4,12,0.9176,0,0,0
4,13,0.9207,0,0,0
4,14,0.9220,0,0,0
4,15,0.9232,0,0,0
4,16,0.9248,0,0,0
4,17,0.9257,0,0,0
4,18,0.9259,0,0,0
4,19,0.9290,0,0,0
4,20,0.9287,0,0,0
4,21,0.9301,0,0,0
4,22,0.9310,0,0,0
4,23,0.9308,0,0,0
4,24,0.9306,0,0,0
4,25,0.9319,0,0,0
4,26,0.9325,0,0,0
4,27,0.9324,0,0,0
4,28,0.9325,0,0,0
4,29,0.9337,0,0,0
5,0,0.6980,0,0,0
5,1,0.8330,0,0,0
5,2,0.8596,0,0,0
5,3,0.8748,0,0,0
5,4,0.8802,0,0,0
5,5,0.8896,0,0,0
5,6,0.8933,0,0,0
5,7,0.8994,0,0,0
5,8,0.9031,0,0,0
5,9,0.9061,0,0,0
5,10,0.9087,0,0,0
5,11,0.9115,0,0,0
5,12,0.9125,0,0,0
5,13,0.9150,0,0,0
5,14,0.9166,0,0,0
5,15,0.9170,0,0,0
5,16,0.9202,0,0,0
5,17,0.9223,0,0,0
5,18,0.9220,0,0,0
5,19,0.9217,0,0,0
5,20,0.9238,0,0,0
5,21,0.9248,0,0,0
5,22,0.9254,0,0,0
5,23,0.9271,0,0,0
5,24,0.9294,0,0,0
5,25,0.9294,0,0,0
5,26,0.9290,0,0,0
5,27,0.9309,0,0,0
5,28,0.9301,0,0,0
5,29,0.9306,0,0,0
6,0,0.7184,0,0,0
6,1,0.8402,0,0,0
6,2,0.8647,0,0,0
6,3,0.8810,0,0,0
6,4,0.8883,0,0,0
6,5,0.8952,0,0,0
6,6,0.9000,0,0,0
6,7,0.9026,0,0,0
6,8,0.9063,0,0,0
6,9,0.9103,0,0,0
6,10,0.9136,0,0,0
6,11,0.9140,0,0,0
6,12,0.9176,0,0,0
6,13,0.9180,0,0,0
6,14,0.9215,0,0,0
6,15,0.9222,0,0,0
6,16,0.9222,0,0,0
6,17,0.9250,0,0,0
6,18,0.9242,0,0,0
6,19,0.9262,0,0,0
6,20,0.9268,0,0,0
6,21,0.9294,0,0,0
6,22,0.9302,0,0,0
6,23,0.9291,0,0,0
6,24,0.9304,0,0,0
6,25,0.9313,0,0,0
6,26,0.9316,0,0,0
6,27,0.9321,0,0,0
6,28,0.9318,0,0,0
6,29,0.9334,0,0,0
7,0,0.7178,0,0,0
7,1,0.8371,0,0,0
7,2,0.8631,0,0,0
7,3,0.8770,0,0,0
7,4,0.8874,0,0,0
7,5,0.8943,0,0,0
7,6,0.8991,0,0,0
7,7,0.9039,0,0,0
7,8,0.9046,0,0,0
7,9,0.9102,0,0,0
7,10,0.9113,0,0,0
7,11,0.9146,0,0,0
7,12,0.9166,0,0,0
7,13,0.9185,0,0,0
7,14,0.9212,0,0,0
7,15,0.9218,0,0,0
7,16,0.9246,0,0,0
7,17,0.9237,0,0,0
7,18,0.9264,0,0,0
7,19,0.9267,0,0,0
7,20,0.9279,0,0,0
7,21,0.9289,0,0,0
7,22,0.9294,0,0,0
7,23,0.9314,0,0,0
7,24,0.9330,0,0,0
7,25,0.9314,0,0,0
7,26,0.9335,0,0,0
7,27,0.9349,0,0,0
7,28,0.9336,0,0,0
7,29,0.9353,0,0,0
8,0,0.7197,0,0,0
8,1,0.8451,0,0,0
8,2,0.8674,0,0,0
8,3,0.8803,0,0,0
8,4,0.8902,0,0,0
8,5,0.8985,0,0,0
8,6,0.9016,0,0,0
8,7,0.9070,0,0,0
8,8,0.9110,0,0,0
8,9,0.9130,0,0,0
8,10,0.9141,0,0,0
8,11,0.9161,0,0,0
8,12,0.9191,0,0,0
8,13,0.9205,0,0,0
8,14,0.9211,0,0,0
8,15,0.9235,0,0,0
8,16,0.9247,0,0,0
