training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3545,0,0,0
0,1,0.6039,0,0,0
0,2,0.7089,0,0,0
0,3,0.7591,0,0,0
0,4,0.7921,0,0,0
0,5,0.8106,0,0,0
0,6,0.8259,0,0,0
0,7,0.8361,0,0,0
0,8,0.8454,0,0,0
0,9,0.8541,0,0,0
0,10,0.8605,0,0,0
0,11,0.8642,0,0,0
0,12,0.8718,0,0,0
0,13,0.8756,0,0,0
0,14,0.8789,0,0,0
0,15,0.8813,0,0,0
0,16,0.8854,0,0,0
0,17,0.8891,0,0,0
0,18,0.8910,0,0,0
0,19,0.8924,0,0,0
0,20,0.8945,0,0,0
0,21,0.8975,0,0,0
0,22,0.8999,0,0,0
0,23,0.9014,0,0,0
0,24,0.9038,0,0,0
0,25,0.9044,0,0,0
0,26,0.9068,0,0,0
0,27,0.9096,0,0,0
0,28,0.9099,0,0,0
0,29,0.9121,0,0,0
1,0,0.7039,0,0,0
1,1,0.8269,0,0,0
1,2,0.8534,0,0,0
1,3,0.8660,0,0,0
1,4,0.8799,0,0,0
1,5,0.8832,0,0,0
1,6,0.8897,0,0,0
1,7,0.8940,0,0,0
1,8,0.8984,0,0,0
1,9,0.9005,0,0,0
1,10,0.9032,0,0,0
1,11,0.9062,0,0,0
1,12,0.9085,0,0,0
1,13,0.9084,0,0,0
1,14,0.9112,0,0,0
1,15,0.9144,0,0,0
1,16,0.9137,0,0,0
1,17,0.9153,0,0,0
1,18,0.9181,0,0,0
1,19,0.9194,0,0,0
1,20,0.9217,0,0,0
1,21,0.9236,0,0,0
1,22,0.9219,0,0,0
1,23,0.9241,0,0,0
1,24,0.9243,0,0,0
1,25,0.9252,0,0,0
1,26,0.9270,0,0,0
1,27,0.9280,0,0,0
1,28,0.9268,0,0,0
1,29,0.9291,0,0,0
2,0,0.6887,0,0,0
2,1,0.8261,0,0,0
2,2,0.8579,0,0,0
2,3,0.8691,0,0,0
2,4,0.8816,0,0,0
2,5,0.8875,0,0,0
2,6,0.8933,0,0,0
2,7,0.8958,0,0,0
2,8,0.8999,0,0,0
2,9,0.9019,0,0,0
2,10,0.9033,0,0,0
2,11,0.9073,0,0,0
2,12,0.9107,0,0,0
2,13,0.9108,0,0,0
2,14,0.9130,0,0,0
2,15,0.9137,0,0,0
2,16,0.9181,0,0,0
2,17,0.9172,0,0,0
2,18,0.9189,0,0,0
2,19,0.9189,0,0,0
2,20,0.9223,0,0,0
2,21,0.9232,0,0,0
2,22,0.9240,0,0,0
2,23,0.9246,0,0,0
2,24,0.9258,0,0,0
2,25,0.9270,0,0,0
2,26,0.9280,0,0,0
2,27,0.9273,0,0,0
2,28,0.9291,0,0,0
2,29,0.9306,0,0,0
3,0,0.7053,0,0,0
3,1,0.8356,0,0,0
3,2,0.8621,0,0,0
3,3,0.8788,0,0,0
3,4,0.8849,0,0,0
3,5,0.8941,0,0,0
3,6,0.8985,0,0,0
3,7,0.9010,0,0,0
3,8,0.9080,0,0,0
3,9,0.9086,0,0,0
3,10,0.9133,0,0,0
3,11,0.9142,0,0,0
3,12,0.9153,0,0,0
3,13,0.9175,0,0,0
3,14,0.9187,0,0,0
3,15,0.9205,0,0,0
3,16,0.9231,0,0,0
3,17,0.9236,0,0,0
3,18,0.9238,0,0,0
3,19,0.9245,0,0,0
3,20,0.9262,0,0,0
3,21,0.9277,0,0,0
3,22,0.9279,0,0,0
3,23,0.9293,0,0,0
3,24,0.9301,0,0,0
3,25,0.9313,0,0,0
3,26,0.9325,0,0,0
3,27,0.9315,0,0,0
3,28,0.9333,0,0,0
3,29,0.9333,0,0,0
4,0,0.7102,0,0,0
4,1,0.8389,0,0,0
4,2,0.8646,0,0,0
4,3,0.8771,0,0,0
4,4,0.8854,0,0,0
4,5,0.8920,0,0,0
4,6,0.8977,0,0,0
4,7,0.9006,0,0,0
4,8,0.9039,0,0,0
4,9,0.9076,0,0,0
4,10,0.9088,0,0,0
4,11,0.9120,0,0,0
4,12,0.9153,0,0,0
4,13,0.9160,0,0,0
4,14,0.9167,0,0,0
4,15,0.9192,0,0,0
4,16,0.9196,0,0,0
4,17,0.9195,0,0,0
4,18,0.9212,0,0,0
4,19,0.9233,0,0,0
4,20,0.9260,0,0,0
4,21,0.9264,0,0,0
4,22,0.9264,0,0,0
4,23,0.9270,0,0,0
4,24,0.9295,0,0,0
4,25,0.9307,0,0,0
4,26,0.9302,0,0,0
4,27,0.9299,0,0,0
4,28,0.9316,0,0,0
4,29,0.9329,0,0,0
5,0,0.7246,0,0,0
5,1,0.8447,0,0,0
5,2,0.8694,0,0,0
5,3,0.8857,0,0,0
5,4,0.8929,0,0,0
5,5,0.8975,0,0,0
5,6,0.9020,0,0,0
5,7,0.9046,0,0,0
5,8,0.9097,0,0,0
5,9,0.9122,0,0,0
5,10,0.9128,0,0,0
5,11,0.9167,0,0,0
5,12,0.9191,0,0,0
5,13,0.9194,0,0,0
5,14,0.9215,0,0,0
5,15,0.9220,0,0,0
5,16,0.9252,0,0,0
5,17,0.9251,0,0,0
5,18,0.9265,0,0,0
5,19,0.9278,0,0,0
5,20,0.9291,0,0,0
5,21,0.9271,0,0,0
5,22,0.9293,0,0,0
5,23,0.9321,0,0,0
5,24,0.9307,0,0,0
5,25,0.9315,0,0,0
5,26,0.9318,0,0,0
5,27,0.9338,0,0,0
5,28,0.9342,0,0,0
5,29,0.9343,0,0,0
6,0,0.7102,0,0,0
6,1,0.8399,0,0,0
6,2,0.8651,0,0,0
6,3,0.8769,0,0,0
6,4,0.8870,0,0,0
6,5,0.8948,0,0,0
6,6,0.9005,0,0,0
6,7,0.9047,0,0,0
6,8,0.9091,0,0,0
6,9,0.9106,0,0,0
6,10,0.9139,0,0,0
6,11,0.9156,0,0,0
6,12,0.9173,0,0,0
6,13,0.9199,0,0,0
