training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3443,0,0,0
0,1,0.6010,0,0,0
0,2,0.7063,0,0,0
0,3,0.7583,0,0,0
0,4,0.7902,0,0,0
0,5,0.8103,0,0,0
0,6,0.8277,0,0,0
0,7,0.8373,0,0,0
0,8,0.8476,0,0,0
0,9,0.8529,0,0,0
0,10,0.8571,0,0,0
0,11,0.8638,0,0,0
0,12,0.8697,0,0,0
0,13,0.8731,0,0,0
0,14,0.8781,0,0,0
0,15,0.8817,0,0,0
0,16,0.8838,0,0,0
0,17,0.8864,0,0,0
0,18,0.8903,0,0,0
0,19,0.8902,0,0,0
0,20,0.8936,0,0,0
0,21,0.8955,0,0,0
0,22,0.8961,0,0,0
0,23,0.9004,0,0,0
0,24,0.9002,0,0,0
0,25,0.9049,0,0,0
0,26,0.9054,0,0,0
0,27,0.9057,0,0,0
0,28,0.9068,0,0,0
0,29,0.9076,0,0,0
1,0,0.6888,0,0,0
1,1,0.8203,0,0,0
1,2,0.8481,0,0,0
1,3,0.8627,0,0,0
1,4,0.8752,0,0,0
1,5,0.8809,0,0,0
1,6,0.8872,0,0,0
1,7,0.8914,0,0,0
1,8,0.8962,0,0,0
1,9,0.8980,0,0,0
1,10,0.9002,0,0,0
1,11,0.9026,0,0,0
1,12,0.9051,0,0,0
1,13,0.9088,0,0,0
1,14,0.9096,0,0,0
1,15,0.9110,0,0,0
1,16,0.9125,0,0,0
1,17,0.9135,0,0,0
1,18,0.9146,0,0,0
1,19,0.9166,0,0,0
1,20,0.9178,0,0,0
1,21,0.9194,0,0,0
1,22,0.9210,0,0,0
1,23,0.9224,0,0,0
1,24,0.9213,0,0,0
1,25,0.9224,0,0,0
1,26,0.9243,0,0,0
1,27,0.9240,0,0,0
1,28,0.9241,0,0,0
1,29,0.9274,0,0,0
2,0,0.6985,0,0,0
2,1,0.8262,0,0,0
2,2,0.8553,0,0,0
2,3,0.8678,0,0,0
2,4,0.8764,0,0,0
2,5,0.8850,0,0,0
2,6,0.8889,0,0,0
2,7,0.8941,0,0,0
2,8,0.8994,0,0,0
2,9,0.9026,0,0,0
2,10,0.9042,0,0,0
2,11,0.9050,0,0,0
2,12,0.9099,0,0,0
2,13,0.9101,0,0,0
2,14,0.9117,0,0,0
2,15,0.9128,0,0,0
2,16,0.9153,0,0,0
2,17,0.9161,0,0,0
2,18,0.9183,0,0,0
2,19,0.9194,0,0,0
2,20,0.9208,0,0,0
2,21,0.9215,0,0,0
2,22,0.9225,0,0,0
2,23,0.9227,0,0,0
2,24,0.9248,0,0,0
2,25,0.9250,0,0,0
2,26,0.9268,0,0,0
2,27,0.9274,0,0,0
2,28,0.9270,0,0,0
2,29,0.9279,0,0,0
3,0,0.7079,0,0,0
3,1,0.8395,0,0,0
3,2,0.8633,0,0,0
3,3,0.8791,0,0,0
3,4,0.8877,0,0,0
3,5,0.8943,0,0,0
3,6,0.8992,0,0,0
3,7,0.9026,0,0,0
3,8,0.9046,0,0,0
3,9,0.9075,0,0,0
3,10,0.9098,0,0,0
3,11,0.9137,0,0,0
3,12,0.9133,0,0,0
3,13,0.9174,0,0,0
3,14,0.9157,0,0,0
3,15,0.9167,0,0,0
3,16,0.9195,0,0,0
3,17,0.9209,0,0,0
3,18,0.9224,0,0,0
3,19,0.9227,0,0,0
3,20,0.9250,0,0,0
3,21,0.9262,0,0,0
3,22,0.9256,0,0,0
3,23,0.9271,0,0,0
3,24,0.9279,0,0,0
3,25,0.9300,0,0,0
3,26,0.9291,0,0,0
3,27,0.9296,0,0,0
3,28,0.9301,0,0,0
3,29,0.9308,0,0,0
4,0,0.7236,0,0,0
4,1,0.8416,0,0,0
4,2,0.8678,0,0,0
4,3,0.8802,0,0,0
4,4,0.8889,0,0,0
4,5,0.8940,0,0,0
4,6,0.8995,0,0,0
4,7,0.9023,0,0,0
4,8,0.9058,0,0,0
4,9,0.9105,0,0,0
4,10,0.9117,0,0,0
4,11,0.9133,0,0,0
4,12,0.9152,0,0,0
4,13,0.9167,0,0,0
4,14,0.9190,0,0,0
4,15,0.9227,0,0,0
4,16,0.9204,0,0,0
4,17,0.9235,0,0,0
4,18,0.9246,0,0,0
4,19,0.9254,0,0,0
4,20,0.9270,0,0,0
4,21,0.9270,0,0,0
4,22,0.9279,0,0,0
4,23,0.9286,0,0,0
4,24,0.9291,0,0,0
4,25,0.9301,0,0,0
4,26,0.9325,0,0,0
4,27,0.9311,0,0,0
4,28,0.9327,0,0,0
4,29,0.9333,0,0,0
5,0,0.7171,0,0,0
5,1,0.8392,0,0,0
5,2,0.8651,0,0,0
5,3,0.8800,0,0,0
5,4,0.8880,0,0,0
5,5,0.8937,0,0,0
5,6,0.8996,0,0,0
5,7,0.9031,0,0,0
5,8,0.9048,0,0,0
5,9,0.9110,0,0,0
5,10,0.9140,0,0,0
5,11,0.9147,0,0,0
5,12,0.9155,0,0,0
5,13,0.9182,0,0,0
5,14,0.9202,0,0,0
5,15,0.9225,0,0,0
5,16,0.9244,0,0,0
5,17,0.9244,0,0,0
5,18,0.9245,0,0,0
5,19,0.9268,0,0,0
5,20,0.9271,0,0,0
5,21,0.9275,0,0,0
5,22,0.9294,0,0,0
5,23,0.9286,0,0,0
5,24,0.9319,0,0,0
5,25,0.9320,0,0,0
5,26,0.9320,0,0,0
