training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3331,0,0,0
0,1,0.5957,0,0,0
0,2,0.7073,0,0,0
0,3,0.7594,0,0,0
0,4,0.7909,0,0,0
0,5,0.8125,0,0,0
0,6,0.8310,0,0,0
0,7,0.8426,0,0,0
0,8,0.8500,0,0,0
0,9,0.8585,0,0,0
0,10,0.8626,0,0,0
0,11,0.8689,0,0,0
0,12,0.8727,0,0,0
0,13,0.8758,0,0,0
0,14,0.8807,0,0,0
0,15,0.8835,0,0,0
0,16,0.8870,0,0,0
0,17,0.8913,0,0,0
0,18,0.8928,0,0,0
0,19,0.8938,0,0,0
0,20,0.8966,0,0,0
0,21,0.8976,0,0,0
0,22,0.9011,0,0,0
0,23,0.9003,0,0,0
0,24,0.9028,0,0,0
0,25,0.9060,0,0,0
0,26,0.9064,0,0,0
0,27,0.9082,0,0,0
0,28,0.9096,0,0,0
0,29,0.9092,0,0,0
1,0,0.6785,0,0,0
1,1,0.8184,0,0,0
1,2,0.8495,0,0,0
1,3,0.8609,0,0,0
1,4,0.8722,0,0,0
1,5,0.8802,0,0,0
1,6,0.8847,0,0,0
1,7,0.8901,0,0,0
1,8,0.8928,0,0,0
1,9,0.8970,0,0,0
1,10,0.9002,0,0,0
1,11,0.9005,0,0,0
1,12,0.9034,0,0,0
1,13,0.9069,0,0,0
1,14,0.9075,0,0,0
1,15,0.9093,0,0,0
1,16,0.9119,0,0,0
1,17,0.9131,0,0,0
1,18,0.9133,0,0,0
1,19,0.9142,0,0,0
1,20,0.9181,0,0,0
1,21,0.9188,0,0,0
1,22,0.9186,0,0,0
1,23,0.9204,0,0,0
1,24,0.9201,0,0,0
1,25,0.9225,0,0,0
1,26,0.9242,0,0,0
1,27,0.9236,0,0,0
1,28,0.9236,0,0,0
1,29,0.9267,0,0,0
2,0,0.6980,0,0,0
2,1,0.8290,0,0,0
2,2,0.8558,0,0,0
2,3,0.8699,0,0,0
2,4,0.8790,0,0,0
2,5,0.8864,0,0,0
2,6,0.8909,0,0,0
2,7,0.8962,0,0,0
2,8,0.8992,0,0,0
2,9,0.9037,0,0,0
2,10,0.9069,0,0,0
2,11,0.9085,0,0,0
2,12,0.9098,0,0,0
2,13,0.9123,0,0,0
2,14,0.9139,0,0,0
2,15,0.9154,0,0,0
2,16,0.9174,0,0,0
2,17,0.9200,0,0,0
2,18,0.9206,0,0,0
2,19,0.9208,0,0,0
2,20,0.9229,0,0,0
2,21,0.9248,0,0,0
2,22,0.9253,0,0,0
2,23,0.9260,0,0,0
2,24,0.9276,0,0,0
2,25,0.9275,0,0,0
2,26,0.9286,0,0,0
2,27,0.9293,0,0,0
2,28,0.9299,0,0,0
2,29,0.9305,0,0,0
3,0,0.7059,0,0,0
3,1,0.8327,0,0,0
3,2,0.8585,0,0,0
3,3,0.8708,0,0,0
3,4,0.8803,0,0,0
3,5,0.8889,0,0,0
3,6,0.8936,0,0,0
3,7,0.8963,0,0,0
3,8,0.9005,0,0,0
3,9,0.9031,0,0,0
3,10,0.9066,0,0,0
3,11,0.9087,0,0,0
3,12,0.9108,0,0,0
3,13,0.9120,0,0,0
3,14,0.9135,0,0,0
3,15,0.9162,0,0,0
3,16,0.9177,0,0,0
3,17,0.9205,0,0,0
