training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3393,0,0,0
0,1,0.5893,0,0,0
0,2,0.6958,0,0,0
0,3,0.7543,0,0,0
0,4,0.7884,0,0,0
0,5,0.8083,0,0,0
0,6,0.8252,0,0,0
0,7,0.8385,0,0,0
0,8,0.8482,0,0,0
0,9,0.8552,0,0,0
0,10,0.8606,0,0,0
0,11,0.8666,0,0,0
0,12,0.8721,0,0,0
0,13,0.8747,0,0,0
0,14,0.8795,0,0,0
0,15,0.8832,0,0,0
0,16,0.8865,0,0,0
0,17,0.8883,0,0,0
0,18,0.8909,0,0,0
0,19,0.8947,0,0,0
0,20,0.8955,0,0,0
0,21,0.8965,0,0,0
0,22,0.8991,0,0,0
0,23,0.9007,0,0,0
0,24,0.9030,0,0,0
0,25,0.9039,0,0,0
0,26,0.9065,0,0,0
0,27,0.9091,0,0,0
0,28,0.9090,0,0,0
0,29,0.9106,0,0,0
1,0,0.6495,0,0,0
1,1,0.7740,0,0,0
1,2,0.7955,0,0,0
1,3,0.8068,0,0,0
1,4,0.8133,0,0,0
1,5,0.8165,0,0,0
1,6,0.8191,0,0,0
1,7,0.8241,0,0,0
1,8,0.8235,0,0,0
1,9,0.8254,0,0,0
1,10,0.8292,0,0,0
1,11,0.8300,0,0,0
1,12,0.8280,0,0,0
1,13,0.8281,0,0,0
1,14,0.8307,0,0,0
1,15,0.8293,0,0,0
1,16,0.8324,0,0,0
1,17,0.8319,0,0,0
1,18,0.8312,0,0,0
1,19,0.8336,0,0,0
1,20,0.8315,0,0,0
1,21,0.8348,0,0,0
1,22,0.8352,0,0,0
1,23,0.8331,0,0,0
1,24,0.8337,0,0,0
1,25,0.8331,0,0,0
1,26,0.8332,0,0,0
1,27,0.8344,0,0,0
1,28,0.8343,0,0,0
1,29,0.8374,0,0,0
2,0,0.6815,0,0,0
2,1,0.8060,0,0,0
2,2,0.8218,0,0,0
2,3,0.8313,0,0,0
2,4,0.8361,0,0,0
2,5,0.8389,0,0,0
2,6,0.8404,0,0,0
2,7,0.8399,0,0,0
2,8,0.8428,0,0,0
2,9,0.8423,0,0,0
2,10,0.8450,0,0,0
2,11,0.8457,0,0,0
2,12,0.8473,0,0,0
2,13,0.8482,0,0,0
2,14,0.8477,0,0,0
2,15,0.8486,0,0,0
2,16,0.8472,0,0,0
2,17,0.8469,0,0,0
2,18,0.8496,0,0,0
2,19,0.8505,0,0,0
2,20,0.8490,0,0,0
2,21,0.8493,0,0,0
2,22,0.8507,0,0,0
2,23,0.8507,0,0,0
2,24,0.8487,0,0,0
