training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3192,0,0,0
0,1,0.5935,0,0,0
0,2,0.7050,0,0,0
0,3,0.7602,0,0,0
0,4,0.7942,0,0,0
0,5,0.8142,0,0,0
0,6,0.8291,0,0,0
0,7,0.8378,0,0,0
0,8,0.8473,0,0,0
0,9,0.8558,0,0,0
0,10,0.8621,0,0,0
0,11,0.8669,0,0,0
0,12,0.8711,0,0,0
0,13,0.8759,0,0,0
0,14,0.8810,0,0,0
0,15,0.8821,0,0,0
0,16,0.8864,0,0,0
0,17,0.8890,0,0,0
0,18,0.8898,0,0,0
0,19,0.8932,0,0,0
0,20,0.8950,0,0,0
0,21,0.8976,0,0,0
0,22,0.9001,0,0,0
0,23,0.9000,0,0,0
0,24,0.9015,0,0,0
0,25,0.9040,0,0,0
0,26,0.9069,0,0,0
0,27,0.9064,0,0,0
0,28,0.9080,0,0,0
0,29,0.9101,0,0,0
1,0,0.6726,0,0,0
1,1,0.8151,0,0,0
1,2,0.8443,0,0,0
1,3,0.8611,0,0,0
1,4,0.8690,0,0,0
1,5,0.8792,0,0,0
1,6,0.8817,0,0,0
1,7,0.8873,0,0,0
1,8,0.8922,0,0,0
1,9,0.8941,0,0,0
1,10,0.8981,0,0,0
1,11,0.9003,0,0,0
1,12,0.9036,0,0,0
1,13,0.9058,0,0,0
1,14,0.9079,0,0,0
1,15,0.9075,0,0,0
1,16,0.9102,0,0,0
1,17,0.9120,0,0,0
1,18,0.9124,0,0,0
1,19,0.9148,0,0,0
1,20,0.9158,0,0,0
1,21,0.9158,0,0,0
1,22,0.9189,0,0,0
1,23,0.9199,0,0,0
1,24,0.9209,0,0,0
1,25,0.9209,0,0,0
1,26,0.9215,0,0,0
1,27,0.9222,0,0,0
1,28,0.9226,0,0,0
1,29,0.9246,0,0,0
2,0,0.7057,0,0,0
2,1,0.8350,0,0,0
2,2,0.8630,0,0,0
2,3,0.8740,0,0,0
2,4,0.8833,0,0,0
2,5,0.8888,0,0,0
2,6,0.8928,0,0,0
2,7,0.8981,0,0,0
2,8,0.9008,0,0,0
2,9,0.9036,0,0,0
2,10,0.9082,0,0,0
2,11,0.9081,0,0,0
2,12,0.9091,0,0,0
2,13,0.9126,0,0,0
2,14,0.9148,0,0,0
2,15,0.9170,0,0,0
2,16,0.9185,0,0,0
2,17,0.9203,0,0,0
2,18,0.9202,0,0,0
2,19,0.9231,0,0,0
2,20,0.9227,0,0,0
2,21,0.9223,0,0,0
2,22,0.9233,0,0,0
2,23,0.9259,0,0,0
2,24,0.9260,0,0,0
2,25,0.9279,0,0,0
2,26,0.9279,0,0,0
2,27,0.9283,0,0,0
2,28,0.9289,0,0,0
2,29,0.9299,0,0,0
3,0,0.7133,0,0,0
3,1,0.8393,0,0,0
3,2,0.8636,0,0,0
3,3,0.8771,0,0,0
3,4,0.8858,0,0,0
3,5,0.8915,0,0,0
3,6,0.8972,0,0,0
3,7,0.9010,0,0,0
3,8,0.9047,0,0,0
3,9,0.9069,0,0,0
3,10,0.9098,0,0,0
3,11,0.9108,0,0,0
3,12,0.9124,0,0,0
3,13,0.9163,0,0,0
3,14,0.9186,0,0,0
3,15,0.9196,0,0,0
3,16,0.9190,0,0,0
3,17,0.9211,0,0,0
3,18,0.9244,0,0,0
3,19,0.9235,0,0,0
3,20,0.9246,0,0,0
3,21,0.9248,0,0,0
3,22,0.9255,0,0,0
3,23,0.9271,0,0,0
3,24,0.9280,0,0,0
3,25,0.9292,0,0,0
3,26,0.9291,0,0,0
3,27,0.9307,0,0,0
3,28,0.9305,0,0,0
3,29,0.9304,0,0,0
4,0,0.7111,0,0,0
4,1,0.8383,0,0,0
4,2,0.8662,0,0,0
4,3,0.8797,0,0,0
