training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3358,0,0,0
0,1,0.5958,0,0,0
0,2,0.7074,0,0,0
0,3,0.7586,0,0,0
0,4,0.7872,0,0,0
0,5,0.8098,0,0,0
0,6,0.8277,0,0,0
0,7,0.8367,0,0,0
0,8,0.8463,0,0,0
0,9,0.8546,0,0,0
0,10,0.8617,0,0,0
0,11,0.8670,0,0,0
0,12,0.8730,0,0,0
0,13,0.8745,0,0,0
0,14,0.8803,0,0,0
0,15,0.8829,0,0,0
0,16,0.8865,0,0,0
0,17,0.8876,0,0,0
0,18,0.8928,0,0,0
0,19,0.8926,0,0,0
0,20,0.8955,0,0,0
0,21,0.8964,0,0,0
0,22,0.8991,0,0,0
0,23,0.9022,0,0,0
0,24,0.9042,0,0,0
0,25,0.9047,0,0,0
0,26,0.9071,0,0,0
0,27,0.9078,0,0,0
0,28,0.9090,0,0,0
0,29,0.9115,0,0,0
1,0,0.6750,0,0,0
1,1,0.8190,0,0,0
1,2,0.8494,0,0,0
1,3,0.8637,0,0,0
1,4,0.8744,0,0,0
1,5,0.8790,0,0,0
1,6,0.8849,0,0,0
1,7,0.8926,0,0,0
1,8,0.8936,0,0,0
1,9,0.8981,0,0,0
1,10,0.9017,0,0,0
1,11,0.9047,0,0,0
1,12,0.9069,0,0,0
1,13,0.9071,0,0,0
1,14,0.9094,0,0,0
1,15,0.9132,0,0,0
1,16,0.9150,0,0,0
1,17,0.9151,0,0,0
1,18,0.9162,0,0,0
1,19,0.9181,0,0,0
1,20,0.9185,0,0,0
1,21,0.9203,0,0,0
1,22,0.9230,0,0,0
1,23,0.9229,0,0,0
1,24,0.9229,0,0,0
1,25,0.9221,0,0,0
1,26,0.9246,0,0,0
1,27,0.9249,0,0,0
1,28,0.9257,0,0,0
1,29,0.9268,0,0,0
2,0,0.7049,0,0,0
2,1,0.8370,0,0,0
2,2,0.8618,0,0,0
2,3,0.8745,0,0,0
2,4,0.8827,0,0,0
2,5,0.8883,0,0,0
2,6,0.8950,0,0,0
2,7,0.8988,0,0,0
2,8,0.9012,0,0,0
2,9,0.9053,0,0,0
2,10,0.9078,0,0,0
2,11,0.9101,0,0,0
2,12,0.9112,0,0,0
2,13,0.9130,0,0,0
2,14,0.9140,0,0,0
2,15,0.9158,0,0,0
2,16,0.9170,0,0,0
2,17,0.9189,0,0,0
2,18,0.9197,0,0,0
2,19,0.9222,0,0,0
2,20,0.9226,0,0,0
2,21,0.9234,0,0,0
2,22,0.9241,0,0,0
2,23,0.9242,0,0,0
2,24,0.9258,0,0,0
2,25,0.9259,0,0,0
2,26,0.9297,0,0,0
2,27,0.9277,0,0,0
2,28,0.9277,0,0,0
2,29,0.9293,0,0,0
3,0,0.7142,0,0,0
3,1,0.8390,0,0,0
3,2,0.8637,0,0,0
3,3,0.8797,0,0,0
3,4,0.8875,0,0,0
3,5,0.8952,0,0,0
3,6,0.8993,0,0,0
3,7,0.9043,0,0,0
3,8,0.9079,0,0,0
3,9,0.9092,0,0,0
3,10,0.9120,0,0,0
3,11,0.9147,0,0,0
3,12,0.9155,0,0,0
3,13,0.9173,0,0,0
3,14,0.9198,0,0,0
3,15,0.9227,0,0,0
3,16,0.9215,0,0,0
3,17,0.9240,0,0,0
3,18,0.9255,0,0,0
3,19,0.9247,0,0,0
3,20,0.9260,0,0,0
3,21,0.9283,0,0,0
3,22,0.9270,0,0,0
3,23,0.9288,0,0,0
3,24,0.9301,0,0,0
3,25,0.9321,0,0,0
3,26,0.9321,0,0,0
3,27,0.9327,0,0,0
3,28,0.9321,0,0,0
3,29,0.9324,0,0,0
4,0,0.7185,0,0,0
4,1,0.8409,0,0,0
4,2,0.8675,0,0,0
4,3,0.8795,0,0,0
4,4,0.8901,0,0,0
4,5,0.8955,0,0,0
4,6,0.9025,0,0,0
4,7,0.9050,0,0,0
4,8,0.9097,0,0,0
4,9,0.9118,0,0,0
4,10,0.9147,0,0,0
4,11,0.9156,0,0,0
4,12,0.9169,0,0,0
4,13,0.9221,0,0,0
4,14,0.9198,0,0,0
4,15,0.9226,0,0,0
4,16,0.9248,0,0,0
4,17,0.9261,0,0,0
4,18,0.9271,0,0,0
4,19,0.9260,0,0,0
4,20,0.9277,0,0,0
4,21,0.9278,0,0,0
4,22,0.9309,0,0,0
4,23,0.9302,0,0,0
4,24,0.9304,0,0,0
4,25,0.9333,0,0,0
4,26,0.9325,0,0,0
4,27,0.9338,0,0,0
4,28,0.9338,0,0,0
4,29,0.9346,0,0,0
5,0,0.7199,0,0,0
5,1,0.8399,0,0,0
5,2,0.8656,0,0,0
5,3,0.8784,0,0,0
5,4,0.8876,0,0,0
5,5,0.8948,0,0,0
5,6,0.9001,0,0,0
5,7,0.9032,0,0,0
5,8,0.9072,0,0,0
5,9,0.9101,0,0,0
5,10,0.9135,0,0,0
5,11,0.9132,0,0,0
5,12,0.9175,0,0,0
5,13,0.9194,0,0,0
5,14,0.9195,0,0,0
5,15,0.9227,0,0,0
5,16,0.9235,0,0,0
5,17,0.9238,0,0,0
5,18,0.9253,0,0,0
5,19,0.9258,0,0,0
5,20,0.9273,0,0,0
5,21,0.9275,0,0,0
5,22,0.9295,0,0,0
5,23,0.9290,0,0,0
5,24,0.9306,0,0,0
5,25,0.9314,0,0,0
5,26,0.9318,0,0,0
5,27,0.9338,0,0,0
5,28,0.9326,0,0,0
5,29,0.9354,0,0,0
6,0,0.7171,0,0,0
6,1,0.8444,0,0,0
6,2,0.8715,0,0,0
6,3,0.8852,0,0,0
6,4,0.8928,0,0,0
6,5,0.8990,0,0,0
6,6,0.9036,0,0,0
6,7,0.9083,0,0,0
6,8,0.9115,0,0,0
6,9,0.9143,0,0,0
6,10,0.9160,0,0,0
6,11,0.9184,0,0,0
6,12,0.9193,0,0,0
6,13,0.9221,0,0,0
6,14,0.9223,0,0,0
6,15,0.9241,0,0,0
6,16,0.9264,0,0,0
6,17,0.9273,0,0,0
6,18,0.9288,0,0,0
6,19,0.9277,0,0,0
6,20,0.9300,0,0,0
6,21,0.9306,0,0,0
6,22,0.9318,0,0,0
6,23,0.9318,0,0,0
6,24,0.9327,0,0,0
6,25,0.9346,0,0,0
6,26,0.9339,0,0,0
6,27,0.9356,0,0,0
6,28,0.9368,0,0,0
6,29,0.9366,0,0,0
7,0,0.7152,0,0,0
7,1,0.8450,0,0,0
7,2,0.8687,0,0,0
7,3,0.8844,0,0,0
7,4,0.8920,0,0,0
7,5,0.8975,0,0,0
7,6,0.9054,0,0,0
7,7,0.9062,0,0,0
7,8,0.9096,0,0,0
7,9,0.9128,0,0,0
7,10,0.9157,0,0,0
7,11,0.9176,0,0,0
7,12,0.9197,0,0,0
7,13,0.9208,0,0,0
