training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3241,0,0,0
0,1,0.5802,0,0,0
0,2,0.6905,0,0,0
0,3,0.7508,0,0,0
0,4,0.7877,0,0,0
0,5,0.8090,0,0,0
0,6,0.8250,0,0,0
0,7,0.8391,0,0,0
0,8,0.8481,0,0,0
0,9,0.8557,0,0,0
0,10,0.8626,0,0,0
0,11,0.8672,0,0,0
0,12,0.8733,0,0,0
0,13,0.8757,0,0,0
0,14,0.8812,0,0,0
0,15,0.8834,0,0,0
0,16,0.8884,0,0,0
0,17,0.8906,0,0,0
0,18,0.8916,0,0,0
0,19,0.8946,0,0,0
0,20,0.8975,0,0,0
0,21,0.8970,0,0,0
0,22,0.9014,0,0,0
0,23,0.9030,0,0,0
0,24,0.9035,0,0,0
0,25,0.9063,0,0,0
0,26,0.9072,0,0,0
0,27,0.9094,0,0,0
0,28,0.9103,0,0,0
0,29,0.9109,0,0,0
1,0,0.6852,0,0,0
1,1,0.8205,0,0,0
1,2,0.8486,0,0,0
1,3,0.8634,0,0,0
1,4,0.8724,0,0,0
1,5,0.8816,0,0,0
1,6,0.8862,0,0,0
1,7,0.8908,0,0,0
1,8,0.8928,0,0,0
1,9,0.8974,0,0,0
1,10,0.9023,0,0,0
1,11,0.9037,0,0,0
1,12,0.9042,0,0,0
1,13,0.9073,0,0,0
1,14,0.9086,0,0,0
1,15,0.9119,0,0,0
1,16,0.9123,0,0,0
1,17,0.9135,0,0,0
1,18,0.9158,0,0,0
1,19,0.9169,0,0,0
1,20,0.9190,0,0,0
1,21,0.9186,0,0,0
1,22,0.9214,0,0,0
1,23,0.9212,0,0,0
1,24,0.9217,0,0,0
1,25,0.9225,0,0,0
1,26,0.9252,0,0,0
1,27,0.9244,0,0,0
1,28,0.9254,0,0,0
1,29,0.9275,0,0,0
2,0,0.6844,0,0,0
2,1,0.8220,0,0,0
2,2,0.8534,0,0,0
2,3,0.8656,0,0,0
2,4,0.8785,0,0,0
2,5,0.8862,0,0,0
2,6,0.8911,0,0,0
2,7,0.8971,0,0,0
2,8,0.8980,0,0,0
2,9,0.9014,0,0,0
2,10,0.9046,0,0,0
2,11,0.9077,0,0,0
2,12,0.9093,0,0,0
2,13,0.9124,0,0,0
2,14,0.9125,0,0,0
2,15,0.9134,0,0,0
2,16,0.9144,0,0,0
2,17,0.9173,0,0,0
2,18,0.9199,0,0,0
2,19,0.9204,0,0,0
2,20,0.9205,0,0,0
2,21,0.9218,0,0,0
2,22,0.9224,0,0,0
2,23,0.9243,0,0,0
2,24,0.9247,0,0,0
2,25,0.9243,0,0,0
2,26,0.9266,0,0,0
2,27,0.9271,0,0,0
2,28,0.9275,0,0,0
2,29,0.9288,0,0,0
3,0,0.7107,0,0,0
3,1,0.8389,0,0,0
3,2,0.8660,0,0,0
3,3,0.8777,0,0,0
3,4,0.8868,0,0,0
3,5,0.8929,0,0,0
3,6,0.8974,0,0,0
3,7,0.9020,0,0,0
3,8,0.9042,0,0,0
3,9,0.9077,0,0,0
3,10,0.9110,0,0,0
3,11,0.9106,0,0,0
3,12,0.9133,0,0,0
3,13,0.9162,0,0,0
3,14,0.9189,0,0,0
3,15,0.9197,0,0,0
3,16,0.9211,0,0,0
3,17,0.9214,0,0,0
3,18,0.9246,0,0,0
3,19,0.9250,0,0,0
3,20,0.9258,0,0,0
3,21,0.9252,0,0,0
3,22,0.9254,0,0,0
3,23,0.9281,0,0,0
3,24,0.9305,0,0,0
3,25,0.9287,0,0,0
3,26,0.9313,0,0,0
3,27,0.9297,0,0,0
3,28,0.9326,0,0,0
3,29,0.9337,0,0,0
4,0,0.6903,0,0,0
4,1,0.8305,0,0,0
4,2,0.8592,0,0,0
4,3,0.8758,0,0,0
4,4,0.8846,0,0,0
4,5,0.8915,0,0,0
4,6,0.8970,0,0,0
4,7,0.9018,0,0,0
4,8,0.9058,0,0,0
4,9,0.9081,0,0,0
4,10,0.9096,0,0,0
4,11,0.9143,0,0,0
4,12,0.9154,0,0,0
4,13,0.9193,0,0,0
4,14,0.9184,0,0,0
4,15,0.9203,0,0,0
4,16,0.9219,0,0,0
4,17,0.9232,0,0,0
