training_exp,epoch,training_accuracy,val_accuracy,training_loss,val_loss
0,0,0.3019,0,0,0
0,1,0.6037,0,0,0
0,2,0.6996,0,0,0
0,3,0.7479,0,0,0
0,4,0.7790,0,0,0
0,5,0.7996,0,0,0
0,6,0.8131,0,0,0
0,7,0.8228,0,0,0
0,8,0.8331,0,0,0
0,9,0.8387,0,0,0
0,10,0.8451,0,0,0
0,11,0.8505,0,0,0
0,12,0.8588,0,0,0
0,13,0.8617,0,0,0
0,14,0.8664,0,0,0
0,15,0.8655,0,0,0
0,16,0.8696,0,0,0
0,17,0.8736,0,0,0
0,18,0.8751,0,0,0
0,19,0.8791,0,0,0
0,20,0.8810,0,0,0
0,21,0.8823,0,0,0
0,22,0.8861,0,0,0
0,23,0.8881,0,0,0
0,24,0.8901,0,0,0
0,25,0.8901,0,0,0
0,26,0.8914,0,0,0
0,27,0.8937,0,0,0
0,28,0.8944,0,0,0
0,29,0.8960,0,0,0
1,0,0.5831,0,0,0
1,1,0.7599,0,0,0
1,2,0.7997,0,0,0
1,3,0.8194,0,0,0
1,4,0.8348,0,0,0
1,5,0.8470,0,0,0
1,6,0.8526,0,0,0
1,7,0.8569,0,0,0
1,8,0.8629,0,0,0
1,9,0.8672,0,0,0
1,10,0.8720,0,0,0
1,11,0.8740,0,0,0
1,12,0.8764,0,0,0
1,13,0.8811,0,0,0
1,14,0.8817,0,0,0
1,15,0.8830,0,0,0
1,16,0.8857,0,0,0
1,17,0.8898,0,0,0
1,18,0.8904,0,0,0
1,19,0.8899,0,0,0
1,20,0.8931,0,0,0
1,21,0.8942,0,0,0
1,22,0.8952,0,0,0
1,23,0.8975,0,0,0
1,24,0.8996,0,0,0
1,25,0.8978,0,0,0
1,26,0.8991,0,0,0
1,27,0.9022,0,0,0
1,28,0.9014,0,0,0
1,29,0.9043,0,0,0
2,0,0.5428,0,0,0
2,1,0.7515,0,0,0
2,2,0.7951,0,0,0
2,3,0.8189,0,0,0
2,4,0.8313,0,0,0
2,5,0.8443,0,0,0
2,6,0.8532,0,0,0
2,7,0.8594,0,0,0
2,8,0.8635,0,0,0
2,9,0.8649,0,0,0
2,10,0.8720,0,0,0
2,11,0.8752,0,0,0
2,12,0.8761,0,0,0
2,13,0.8797,0,0,0
2,14,0.8828,0,0,0
2,15,0.8833,0,0,0
2,16,0.8857,0,0,0
2,17,0.8880,0,0,0
2,18,0.8901,0,0,0
2,19,0.8914,0,0,0
2,20,0.8926,0,0,0
2,21,0.8927,0,0,0
2,22,0.8943,0,0,0
2,23,0.8959,0,0,0
2,24,0.8972,0,0,0
2,25,0.8990,0,0,0
2,26,0.9009,0,0,0
2,27,0.9031,0,0,0
2,28,0.9024,0,0,0
2,29,0.9036,0,0,0
3,0,0.5533,0,0,0
3,1,0.7519,0,0,0
3,2,0.7974,0,0,0
